SUB_DIST_C,DISTRICT,STATE,TYPE,NAME,CEN_2001,x,y
Neem-Ka-Thana,Sikar,Rajasthan,village,LAKHA KA NANGAL,"0811100556082214",75.8237928878,27.8529823155
Neem-Ka-Thana,Sikar,Rajasthan,village,JHILO,"0811100556082218",75.9061916656,27.8424641827
Sri Madhopur,Sikar,Rajasthan,village,HATHORA,"0811100555082163",75.8611194205,27.4238637314
Neem-Ka-Thana,Sikar,Rajasthan,village,NATHA KA NAGAL,"0811100556082212",75.8433786021,27.8330552799
Neem-Ka-Thana,Sikar,Rajasthan,village,DUNGA KA NANGAL,"0811100556082234",75.9740433956,27.8409566775
Sri Madhopur,Sikar,Rajasthan,village,SURANI,"0811100555082124",75.7953547921,27.4861079862
Shahpura,Jaipur,Rajasthan,village,DEORAL,"0811000540079282",75.7773740730,27.4156372388
Neem-Ka-Thana,Sikar,Rajasthan,village,SAWALPURA TAVRAN,"0811100556082350",75.8985717135,27.5540319700
Sri Madhopur,Sikar,Rajasthan,village,DEVPURA,"0811100555082121",75.9007037119,27.5395057339
Neem-Ka-Thana,Sikar,Rajasthan,village,CHHAPER,"0811100556082278",75.7952631472,27.6219905335
Neem-Ka-Thana,Sikar,Rajasthan,village,SANWALPURA SEKHAWATAN,"0811100556082359",75.8760440313,27.4787929977
Sri Madhopur,Sikar,Rajasthan,village,NARAI,"0811100555082123",75.8898404095,27.4914239687
Sri Madhopur,Sikar,Rajasthan,village,TILOKPURA,"0811100555082136",75.7400236780,27.4785756810
Neem-Ka-Thana,Sikar,Rajasthan,village,KANWARA,"0811100556082216",75.8791043441,27.8318256873
Neem-Ka-Thana,Sikar,Rajasthan,village,KHADRA,"0811100556082253",75.8441995870,27.7195375379
Sri Madhopur,Sikar,Rajasthan,village,AJITGARH,"0811100555082169",75.8185003040,27.4262155733
Sri Madhopur,Sikar,Rajasthan,village,MANDUSA,"0811100555082160",75.8339247776,27.4442593455
Sri Madhopur,Sikar,Rajasthan,village,DOULATPURA,"0811100555082122",75.8891065333,27.5064736366
Neem-Ka-Thana,Sikar,Rajasthan,village,JAT KA NANGAL,"0811100556082235",75.9845663073,27.8317173180
Neem-Ka-Thana,Sikar,Rajasthan,village,KISHORPURA,"0811100556082353",75.9583554324,27.8208104690
Neem-Ka-Thana,Sikar,Rajasthan,village,MAVANDA KHURD,"0811100556082206",75.7991828124,27.8286944504
Sri Madhopur,Sikar,Rajasthan,village,MANGARH,"0811100555082166",75.8351629955,27.4005979776
Sri Madhopur,Sikar,Rajasthan,village,BURANPURA,"0811100555082117",75.8334327686,27.5146780389
Neem-Ka-Thana,Sikar,Rajasthan,village,BHAGWANPURA,"0811100556082282",75.8651418970,27.5773909864
Neem-Ka-Thana,Sikar,Rajasthan,village,GUNWAR,"0811100556082262",75.8380327573,27.6337167705
Neem-Ka-Thana,Sikar,Rajasthan,village,JAITPURA,"0811100556082342",75.9572115346,27.6517101001
Neem-Ka-Thana,Sikar,Rajasthan,village,DIPAWAS,"0811100556082286",75.8745264815,27.6112264907
Neem-Ka-Thana,Sikar,Rajasthan,village,NYORANA,"0811100556082296",75.9539696546,27.7694637619
Neem-Ka-Thana,Sikar,Rajasthan,village,DHANDHELA,"0811100556082298",75.9843415367,27.7718666649
Neem-Ka-Thana,Sikar,Rajasthan,village,LOHARWAS,"0811100556082347",75.9294993410,27.6008304974
Ladpura,Kota,Rajasthan,village,JALKHERA,"0812700667102042",75.9486311146,25.1302468456
Ramganj Mandi,Kota,Rajasthan,village,GUMANPURA,"0812700668102211",75.9466719863,24.7482831886
Ramganj Mandi,Kota,Rajasthan,village,BORINA,"0812700668102224",75.8562077483,24.7493221217
Ramganj Mandi,Kota,Rajasthan,village,HARIPURA,"0812700668102318",75.9548447943,24.5793201856
Ramganj Mandi,Kota,Rajasthan,village,HEMALKHERI,"0812700668102317",75.9370268897,24.5795684398
Ramganj Mandi,Kota,Rajasthan,village,JAGPURA,"0812700668102315",75.8642703894,24.7708859934
Ramganj Mandi,Kota,Rajasthan,village,NIMODA,"0812700668102197",75.8275990653,24.7919174051
Ramganj Mandi,Kota,Rajasthan,village,ALOD,"0812700668102195",75.8103059001,24.7952609065
Ramganj Mandi,Kota,Rajasthan,village,SONKHERA,"0812700668102291",75.8706402717,24.6166049852
Ramganj Mandi,Kota,Rajasthan,village,VISHNAKHERI,"0812700668102296",75.9332929225,24.6237882133
Ladpura,Kota,Rajasthan,village,SEMALHERI JAGIR,"0812700667102095",75.9772886951,24.9826438709
Ladpura,Kota,Rajasthan,village,DOLLA,"0812700667102128",75.7751332951,24.9560292064
Neem-Ka-Thana,Sikar,Rajasthan,village,SEDU KA WAS,"0811100556082206",75.7832823971,27.8021799821
Neem-Ka-Thana,Sikar,Rajasthan,village,GORAWAS,"0811100556082249",75.7891274269,27.7516618236
Neem-Ka-Thana,Sikar,Rajasthan,village,CHAK CHARAWAS,"0811100556082200",75.7726617156,27.7542066153
Neem-Ka-Thana,Sikar,Rajasthan,village,BIHAR,"0811100556082227",75.9329336884,27.8734655913
Sri Madhopur,Sikar,Rajasthan,village,JUGRAJPURA,"0811100555082164",75.7959507009,27.3911932435
Sri Madhopur,Sikar,Rajasthan,village,ASPURA,"0811100555082157",75.7548757728,27.4462992202
Sri Madhopur,Sikar,Rajasthan,village,RUPURAUDALWAS,"0811100555082115",75.7926675096,27.5359026884
Neem-Ka-Thana,Sikar,Rajasthan,village,AJMERI,"0811100556082356",75.9152620771,27.5051491805
Sri Madhopur,Sikar,Rajasthan,village,KALYANPURA,"0811100555082050",75.7417667618,27.5078565954
Neem-Ka-Thana,Sikar,Rajasthan,village,LADI KA BAS,"0811100556082338",75.9594054373,27.6712192115
Sri Madhopur,Sikar,Rajasthan,village,RAMPURA,"0811100555082128",75.7583011882,27.5151983535
Neem-Ka-Thana,Sikar,Rajasthan,village,JUGALPURA,"0811100556082352",75.9325108065,27.5387240160
Sri Madhopur,Sikar,Rajasthan,village,THOI,"0811100555082111",75.7427252415,27.5398609877
Neem-Ka-Thana,Sikar,Rajasthan,village,SAKRAYE,"0811100556082283",75.8500945983,27.5562748617
Neem-Ka-Thana,Sikar,Rajasthan,village,BHOJMER,"0811100556082284",75.8789523813,27.5626805274
Neem-Ka-Thana,Sikar,Rajasthan,village,AVINASHI,"0811100556082349",75.9028916021,27.5691627598
Neem-Ka-Thana,Sikar,Rajasthan,village,PATAN,"0811100556082239",75.9665975395,27.7980277998
Neem-Ka-Thana,Sikar,Rajasthan,village,KARJO,"0811100556082303",76.0105269341,27.8131685821
Neem-Ka-Thana,Sikar,Rajasthan,village,NAPAWALI,"0811100556082205",75.7645031325,27.8106059713
Neem-Ka-Thana,Sikar,Rajasthan,village,KISHANPURA,"0811100556082348",75.9113670347,27.5864377869
Neem-Ka-Thana,Sikar,Rajasthan,village,BASRI KHURD,"0811100556082274",75.7535862431,27.6304277475
Neem-Ka-Thana,Sikar,Rajasthan,village,TODA,"0811100556082343",75.9170867271,27.6373541230
Neem-Ka-Thana,Sikar,Rajasthan,village,JHARINDA,"0811100556082289",75.8810881094,27.6565513139
Neem-Ka-Thana,Sikar,Rajasthan,village,JHRANA,"0811100556082271",75.7722049266,27.6528051144
Neem-Ka-Thana,Sikar,Rajasthan,village,BHUDOLI,"0811100556082270",75.7691668989,27.6795934441
Neem-Ka-Thana,Sikar,Rajasthan,village,MOKALWAS  (DARIBA),"0811100556082257",75.9133338751,27.7279282100
Neem-Ka-Thana,Sikar,Rajasthan,village,KURBADA,"0811100556082267",75.7681214315,27.7104125626
Neem-Ka-Thana,Sikar,Rajasthan,village,RELA,"0811100556082330",76.0105354758,27.7236964104
Neem-Ka-Thana,Sikar,Rajasthan,village,BALLABHDASPURA,"0811100556082259",75.8225763954,27.7246680406
Neem-Ka-Thana,Sikar,Rajasthan,village,GHASPURA,"0811100556082333",75.9927325131,27.7322095915
Neem-Ka-Thana,Sikar,Rajasthan,village,KHARAGBNJPUR,"0811100556082257",75.8926888378,27.7346191367
Neem-Ka-Thana,Sikar,Rajasthan,village,NM KA THANA,"0811100556800532",75.7892548399,27.7343247571
Neem-Ka-Thana,Sikar,Rajasthan,village,NARDA,"0811100556082293",75.9285188352,27.7444691721
Neem-Ka-Thana,Sikar,Rajasthan,village,HEERANAGAR,"0811100556082269",75.7909543289,27.7144895485
Neem-Ka-Thana,Sikar,Rajasthan,village,KUSHALPURA,"0811100556082210",75.7847035175,27.8169351017
Ramganj Mandi,Kota,Rajasthan,village,DOD KHERI,"0812700668102311",75.8915289586,24.6108200940
Ramganj Mandi,Kota,Rajasthan,village,DEOLI KHURD,"0812700668102308",75.9461134910,24.6017768900
Neem-Ka-Thana,Sikar,Rajasthan,village,SALAWALI,"0811100556082278",75.8181276243,27.6358597235
Neem-Ka-Thana,Sikar,Rajasthan,village,KHATKAR,"0811100556082355",75.9337788564,27.4982014617
Ladpura,Kota,Rajasthan,village,ALNIA,"0812700667102071",75.9104146763,25.0240056599
Neem-Ka-Thana,Sikar,Rajasthan,village,CHURALA,"0811100556082351",75.9351192299,27.5745215704
Neem-Ka-Thana,Sikar,Rajasthan,village,MANGALPURA,"0811100556082276",75.7692838373,27.6391498842
Neem-Ka-Thana,Sikar,Rajasthan,village,BHANDELA,"0811100556082329",76.0019574158,27.7628200114
Neem-Ka-Thana,Sikar,Rajasthan,village,BAGRAWA,"0811100556082228",75.9222274770,27.8619560299
Neem-Ka-Thana,Sikar,Rajasthan,village,GAONLI,"0811100556082220",75.8807366730,27.8888865627
Neem-Ka-Thana,Sikar,Rajasthan,village,PURANAWAS (CHARANWAS),"0811100556082194",75.7532780224,27.7847065417
Neem-Ka-Thana,Sikar,Rajasthan,village,KHARIYA,"0811100556082296",75.9660699654,27.7659128808
Neem-Ka-Thana,Sikar,Rajasthan,village,MAHAWA,"0811100556082245",75.8587244331,27.7662721683
Neem-Ka-Thana,Sikar,Rajasthan,village,MANDOLI,"0811100556082198",75.7974177389,27.7805541437
Neem-Ka-Thana,Sikar,Rajasthan,village,CHAK MANDOLI (KITPURA),"0811100556082199",75.7537860866,27.7965571194
Neem-Ka-Thana,Sikar,Rajasthan,village,MANKRI,"0811100556082201",75.8091736720,27.7966626081
Neem-Ka-Thana,Sikar,Rajasthan,village,DOKAN,"0811100556082240",75.9198150497,27.7850877365
Neem-Ka-Thana,Sikar,Rajasthan,village,MAVANDA KALAN,"0811100556082244",75.8642814228,27.7997111795
Neem-Ka-Thana,Sikar,Rajasthan,village,JHALRA,"0811100556082215",75.8572864192,27.8546753845
Neem-Ka-Thana,Sikar,Rajasthan,village,RATAN NAGAR,"0811100556082226",75.9535972416,27.8884080393
Neem-Ka-Thana,Sikar,Rajasthan,village,BIHARIPURA,"0811100556082221",75.9006638430,27.8861936595
Neem-Ka-Thana,Sikar,Rajasthan,village,DABLA,"0811100556082222",75.9270515362,27.9046541729
Neem-Ka-Thana,Sikar,Rajasthan,village,CHALA KI DHANI,"0811100556082248",75.8257900343,27.7666500984
Neem-Ka-Thana,Sikar,Rajasthan,village,BANIYALA NAGAR,"0811100556082211",75.8261964121,27.7928000976
Neem-Ka-Thana,Sikar,Rajasthan,village,MOHANPURA (KHARKARA),"0811100556082302",75.9988056126,27.7989045510
Ramganj Mandi,Kota,Rajasthan,village,KANAN,"0812700668102189",75.8546409731,24.8124487226
Neem-Ka-Thana,Sikar,Rajasthan,village,SHAMPURA,"0811100556082235",75.9526693393,27.8481510166
Ladpura,Kota,Rajasthan,village,BRIJESHPURA,"0812700667102030",75.9721592742,25.1901570974
Ladpura,Kota,Rajasthan,village,TATHER,"0812700667102031",75.9932166679,25.1904416256
Ramganj Mandi,Kota,Rajasthan,village,DHARNAWAD,"0812700668102314",75.9219465449,24.5606586588
Ramganj Mandi,Kota,Rajasthan,village,PHAVA,"0812700668102194",75.8157203475,24.8197186279
Ladpura,Kota,Rajasthan,village,CHHIPANHEDI,"0812700667102085",75.9879495741,25.0346917431
Ladpura,Kota,Rajasthan,village,VIJAYPURA,"0812700667102065",75.8858143170,25.0327983970
Ramganj Mandi,Kota,Rajasthan,village,PIPAKHERI,"0812700668102259",75.9994575101,24.6742503686
Ramganj Mandi,Kota,Rajasthan,village,NURPURA,"0812700668102281",75.8443927301,24.6743011868
Ramganj Mandi,Kota,Rajasthan,village,DURKALI,"0812700668102283",75.8660451830,24.6820298130
Ramganj Mandi,Kota,Rajasthan,village,AMARPURA,"0812700668102298",75.9782160865,24.6322970237
Ramganj Mandi,Kota,Rajasthan,village,DURJANPURA,"0812700668102299",76.0034543000,24.6398823863
Ramganj Mandi,Kota,Rajasthan,village,GANESHPURA,"0812700668102209",75.9651776849,24.7560536409
Ramganj Mandi,Kota,Rajasthan,village,BARADIYA,"0812700668102212",75.9275174003,24.7515015781
Ladpura,Kota,Rajasthan,village,BHILKHERI,"0812700667102158",75.9622802240,24.8801857284
Ladpura,Kota,Rajasthan,village,UMMEDPURA,"0812700667102151",75.9484021993,24.8967194491
Ladpura,Kota,Rajasthan,village,PANDEKHERLI,"0812700667102029",75.9499173400,25.2070381190
Ladpura,Kota,Rajasthan,village,KETHORI,"0812700667102032",76.0092660781,25.1764610118
Ramganj Mandi,Kota,Rajasthan,village,GUNDI,"0812700668102235",75.9310394396,24.6911417466
Ladpura,Kota,Rajasthan,village,NIMKHERI,"0812700667102148",75.9436103148,24.9135618290
Ramganj Mandi,Kota,Rajasthan,village,KUKRA KHURD,"0812700668102207",75.9957252935,24.7745690414
Ramganj Mandi,Kota,Rajasthan,village,KAMALPURA,"0812700668102206",75.9880623070,24.7785668814
Ramganj Mandi,Kota,Rajasthan,village,PIPALDA,"0812700668102205",75.9747827770,24.7792765250
Ramganj Mandi,Kota,Rajasthan,village,CHECHAT,"0812700668102329",75.8972571793,24.7631378642
Ladpura,Kota,Rajasthan,village,KHANPURIA,"0812700667102086",75.9696774792,25.0083177581
Ladpura,Kota,Rajasthan,village,BAORIKHERA,"0812700667102073",75.8380892541,25.0151253739
Ladpura,Kota,Rajasthan,village,SHANKERPURA,"0812700667102087",75.9993611044,25.0138636433
Ramganj Mandi,Kota,Rajasthan,village,NAYAGAON,"0812700668102176",75.9350901299,24.8182636424
Ramganj Mandi,Kota,Rajasthan,village,BANDA,"0812700668102310",75.9046904604,24.6060720702
Ramganj Mandi,Kota,Rajasthan,village,BHAOPURA,"0812700668102309",75.9289881991,24.6064189953
Ramganj Mandi,Kota,Rajasthan,village,KUMBHKOT,"0812700668102335",75.9974774511,24.6178814929
Ladpura,Kota,Rajasthan,village,DADWARA,"0812700667102163",75.9572463974,24.8595714199
Ramganj Mandi,Kota,Rajasthan,village,BALKO,"0812700668102168",75.8305126166,24.8563443108
Ramganj Mandi,Kota,Rajasthan,village,ASAKALI,"0812700668102239",75.9925652267,24.7238169710
Ramganj Mandi,Kota,Rajasthan,village,KALYAKHERI,"0812700668102215",75.8556515164,24.7249983075
Ramganj Mandi,Kota,Rajasthan,village,UDPURA,"0812700668102332",75.9761535144,24.7266136550
Ladpura,Kota,Rajasthan,village,GOPALPURA,"0812700667102159",75.9968207747,24.9034259455
Ladpura,Kota,Rajasthan,village,BAKHSHPURA,"0812700667102147",75.9265706935,24.9150233445
Ramganj Mandi,Kota,Rajasthan,village,KHAIRABAD,"0812700668102331",75.9263735684,24.6584466901
Ramganj Mandi,Kota,Rajasthan,village,MOTIPURA,"0812700668102216",75.8713623700,24.7390742788
Ramganj Mandi,Kota,Rajasthan,village,DARUPURA,"0812700668102201",75.9280925831,24.7680671917
Ladpura,Kota,Rajasthan,village,PIPALHERI,"0812700667102084",76.0054513101,25.0381735710
Ramganj Mandi,Kota,Rajasthan,village,DUHNIYA,"0812700668102255",75.9653454431,24.6870538522
Ramganj Mandi,Kota,Rajasthan,village,NIMANA,"0812700668102256",75.9842273323,24.6851244562
Ramganj Mandi,Kota,Rajasthan,village,CHANDRAPURA,"0812700668102217",75.8735767536,24.7584776766
Ramganj Mandi,Kota,Rajasthan,village,MANPURA,"0812700668102243",76.0108761966,24.7551887436
Ramganj Mandi,Kota,Rajasthan,village,BOLU,"0812700668102202",75.9428785072,24.7694458084
Ramganj Mandi,Kota,Rajasthan,village,RICHHI,"0812700668102220",75.8264173656,24.7687380421
Ramganj Mandi,Kota,Rajasthan,village,KHANI,"0812700668102221",75.8071595108,24.7615883407
Ladpura,Kota,Rajasthan,village,JODHAPURA,"0812700667102100",75.9012669902,24.9228150959
Sangod,Kota,Rajasthan,village,MORU KALAN,"0812700669102530",76.0271279101,24.8174250693
Ladpura,Kota,Rajasthan,village,ARNIYA,"0812700667800610",75.9854442183,25.1319107982
Ladpura,Kota,Rajasthan,village,HIRAPUR,"0812700667102099",75.8878979628,24.9448438473
Ladpura,Kota,Rajasthan,village,RAMKHERLI,"0812700667102028",75.9613206285,25.2072863095
Ramganj Mandi,Kota,Rajasthan,village,BHAGWANPURA,"0812700668102183",75.9355243614,24.7865788551
Ramganj Mandi,Kota,Rajasthan,village,KUKRA KALAN,"0812700668102244",76.0056933774,24.7837168299
Ramganj Mandi,Kota,Rajasthan,village,PHANDA,"0812700668102200",75.8686812408,24.7904014489
Ramganj Mandi,Kota,Rajasthan,village,ISHARPURA,"0812700668102181",75.9619138760,24.7919763297
Ramganj Mandi,Kota,Rajasthan,village,SANDHIYAKHERI,"0812700668102188",75.8739485065,24.8161608980
Ramganj Mandi,Kota,Rajasthan,village,MUKANDRA,"0812700668102179",75.9958100245,24.8136368847
Ramganj Mandi,Kota,Rajasthan,village,MANOHARPURA,"0812700668102174",75.9251262756,24.8287857399
Ladpura,Kota,Rajasthan,village,BADODHIYA,"0812700667102082",75.9815463388,25.0500750366
Ladpura,Kota,Rajasthan,village,CHERINDA,"0812700667102040",75.9378432160,25.1563393212
Ladpura,Kota,Rajasthan,village,MORPA,"0812700667102035",76.0095383437,25.1568319470
Ladpura,Kota,Rajasthan,village,KHERA,"0812700667102038",75.9595155972,25.1588882547
Ramganj Mandi,Kota,Rajasthan,village,RAIKHERA,"0812700668102214",75.8730191334,24.7208288289
Ramganj Mandi,Kota,Rajasthan,village,BUDHKHAN,"0812700668102234",75.9230536991,24.7202144691
Ramganj Mandi,Kota,Rajasthan,village,TELYAKHERI,"0812700668102240",75.9908410673,24.7369834013
Ramganj Mandi,Kota,Rajasthan,village,SALEDA KALAN,"0812700668102213",75.8924430701,24.7321145234
Ramganj Mandi,Kota,Rajasthan,village,MORAK,"0812700668102330",75.9537387864,24.7291769495
Ladpura,Kota,Rajasthan,village,HANOTIYA,"0812700667102097",75.9085337357,24.9558977463
Ramganj Mandi,Kota,Rajasthan,village,CHARIYAKHERI,"0812700668102257",75.9917044941,24.7020492181
Ramganj Mandi,Kota,Rajasthan,village,RAGHUNATHPURA,"0812700668102230",75.8501760879,24.7034939462
Ramganj Mandi,Kota,Rajasthan,village,HIRIYAKHERI,"0812700668102253",75.9969588347,24.7120087407
Ladpura,Kota,Rajasthan,village,PACHANKUI,"0812700667102067",75.7974819609,25.0004461955
Ladpura,Kota,Rajasthan,village,CHAND BAWADI,"0812700667102122",75.7317850109,24.9857393289
Ladpura,Kota,Rajasthan,village,PHATAKHERA,"0812700667102149",75.9712812602,24.9267201639
Ramganj Mandi,Kota,Rajasthan,village,BORD,"0812700668102190",75.8515586493,24.8299561846
Ramganj Mandi,Kota,Rajasthan,village,HATHUND,"0812700668102170",75.8809856481,24.8296435036
Ladpura,Kota,Rajasthan,village,SOHANPURA,"0812700667102144",75.9115633986,24.8979484606
Ladpura,Kota,Rajasthan,village,MANDIRGARH,"0812700667102140",75.8752852684,24.9018472187
Ladpura,Kota,Rajasthan,village,GAONRI,"0812700667102019",75.9198040496,25.2604069898
Ramganj Mandi,Kota,Rajasthan,village,MAWASA,"0812700668102198",75.8449540485,24.7835698231
Ramganj Mandi,Kota,Rajasthan,village,MINYAKHERI,"0812700668102182",75.9490559963,24.7999544492
Ramganj Mandi,Kota,Rajasthan,village,BAKHSHPURA,"0812700668102171",75.8924125997,24.8481772948
Ladpura,Kota,Rajasthan,village,NAYAGAON,"0812700667102166",75.9974976017,24.8607589677
Ladpura,Kota,Rajasthan,village,DABRA,"0812700667102167",75.9915407878,24.8678147719
Ladpura,Kota,Rajasthan,village,DAMODARPURA,"0812700667102142",75.8600780049,24.8711741119
Ramganj Mandi,Kota,Rajasthan,village,DARIYA,"0812700668102284",75.8781060840,24.6769842250
Ramganj Mandi,Kota,Rajasthan,village,TAMOLIYA,"0812700668102278",75.8913874724,24.6908059413
Ladpura,Kota,Rajasthan,village,KHARLI BAURI,"0812700667102137",75.8311599821,24.8844290647
Ramganj Mandi,Kota,Rajasthan,village,NALODIYA,"0812700668102307",75.9691312490,24.6154632866
Ramganj Mandi,Kota,Rajasthan,village,MUNDIYA,"0812700668102290",75.8401756055,24.6127598540
Ramganj Mandi,Kota,Rajasthan,village,MANDA,"0812700668102292",75.8895035786,24.6276379194
Ramganj Mandi,Kota,Rajasthan,village,KUDAYLA,"0812700668102276",75.9716153355,24.6474436131
Ramganj Mandi,Kota,Rajasthan,village,DHAYPURA,"0812700668102203",75.9520727720,24.7778545052
Ramganj Mandi,Kota,Rajasthan,village,JALIMPURA,"0812700668102199",75.8521169838,24.7936956570
Ramganj Mandi,Kota,Rajasthan,village,SAHRAWADA,"0812700668102241",75.9937462165,24.7461974562
Ladpura,Kota,Rajasthan,village,DOLATPURA,"0812700667102146",75.9124540007,24.9107222119
Ladpura,Kota,Rajasthan,village,RAVTHA,"0812700667102154",75.9134686960,24.8808936526
Ramganj Mandi,Kota,Rajasthan,village,KHIMACH,"0812700668102258",76.0080444731,24.7076899159
Ramganj Mandi,Kota,Rajasthan,village,RAJUKHERA,"0812700668102233",75.9089083323,24.7198814424
Ramganj Mandi,Kota,Rajasthan,village,HATHIYAKHERI,"0812700668102225",75.8497757386,24.7354831134
Ramganj Mandi,Kota,Rajasthan,village,GULABPURA,"0812700668102226",75.8285897765,24.7406073013
Ramganj Mandi,Kota,Rajasthan,village,SALEDAKHURD,"0812700668102219",75.8459986450,24.7618911478
Ramganj Mandi,Kota,Rajasthan,village,KHERLI,"0812700668102186",75.9046461870,24.8015277410
Ramganj Mandi,Kota,Rajasthan,village,KOTRI,"0812700668102187",75.8845337311,24.8035955922
Ramganj Mandi,Kota,Rajasthan,village,ARLAI,"0812700668102192",75.8331161216,24.8258883100
Ladpura,Kota,Rajasthan,village,BANIYANI,"0812700667102093",76.0411815571,24.9852248031
Ramganj Mandi,Kota,Rajasthan,village,JAGPURA,"0812700668102218",75.9465783271,24.5568008382
Ramganj Mandi,Kota,Rajasthan,village,TELYAKHERI,"0812700668102316",75.9512163141,24.5665401107
Ladpura,Kota,Rajasthan,village,KASAR,"0812700667102078",75.9292622903,24.9870227753
Ladpura,Kota,Rajasthan,village,KOLANA,"0812700667102074",75.8259107380,24.9812169537
Ladpura,Kota,Rajasthan,village,SEMALHERI,"0812700667102094",76.0095190801,24.9877650310
Ladpura,Kota,Rajasthan,village,PRAHLADPURA,"0812700667102049",75.9471271742,25.0866536621
Ladpura,Kota,Rajasthan,village,LADPURA,"0812700667102053",75.9937336624,25.0975692522
Ladpura,Kota,Rajasthan,village,PADAMPURA,"0812700667102165",75.9646787890,24.8400673254
Ladpura,Kota,Rajasthan,village,KOTHALA,"0812700667102164",75.9742257622,24.8475722672
Ladpura,Kota,Rajasthan,village,JAMPURA,"0812700667102050",75.9602644002,25.0841064621
Ladpura,Kota,Rajasthan,village,BORIAKHERI,"0812700667102051",75.9724230272,25.0847654177
Ladpura,Kota,Rajasthan,village,CHAINPURA,"0812700667102043",75.9705059967,25.1406074038
Ramganj Mandi,Kota,Rajasthan,village,SANDPUR,"0812700668102297",75.9591129455,24.6310648539
Ramganj Mandi,Kota,Rajasthan,village,MANDALI,"0812700668102293",75.9033748124,24.6349433502
Ramganj Mandi,Kota,Rajasthan,village,SATALKHERI,"0812700668102333",76.0013859346,24.6539559829
Ladpura,Kota,Rajasthan,village,MUKANDPURA,"0812700667102096",75.9295226618,24.9605807517
Ladpura,Kota,Rajasthan,village,ROOPAREL,"0812700667102064",75.9255504093,25.0628381912
Ladpura,Kota,Rajasthan,village,ABHEPURA,"0812700667102052",75.9882249905,25.0898518620
Ramganj Mandi,Kota,Rajasthan,village,RICHHADIYA,"0812700668102286",75.8959625166,24.6686835305
Ladpura,Kota,Rajasthan,village,LAXMIPURA,"0812700667102155",75.9148188691,24.8525998844
Ladpura,Kota,Rajasthan,village,GAGTANA,"0812700667102024",76.0163718363,25.2502372377
Ramganj Mandi,Kota,Rajasthan,village,UNDWA,"0812700668102312",75.8921920074,24.5908481383
Ramganj Mandi,Kota,Rajasthan,village,NYAMAT KHERI,"0812700668102313",75.9182527885,24.5935526491
Ramganj Mandi,Kota,Rajasthan,village,JULMI,"0812700668102319",75.9842425705,24.5830400708
Ramganj Mandi,Kota,Rajasthan,village,KISHORPURA,"0812700668102295",75.9216664814,24.6226419930
Ramganj Mandi,Kota,Rajasthan,village,LAKSHMIPURA,"0812700668102300",76.0078828365,24.6265998962
Ramganj Mandi,Kota,Rajasthan,village,LASURIYA,"0812700668102289",75.8556384914,24.6238558778
Ramganj Mandi,Kota,Rajasthan,village,RAVLI,"0812700668102294",75.9118580548,24.6245038901
Ramganj Mandi,Kota,Rajasthan,village,MAYLA,"0812700668102275",75.9769967003,24.6605982416
Ramganj Mandi,Kota,Rajasthan,village,BHIMPURA,"0812700668102282",75.8674709746,24.6660762393
Ramganj Mandi,Kota,Rajasthan,village,JHAMRA,"0812700668102177",75.9500887063,24.8247622230
Ramganj Mandi,Kota,Rajasthan,village,GOVARDHANPURA,"0812700668800611",75.9514667774,24.6407411197
Ramganj Mandi,Kota,Rajasthan,village,GOINDA,"0812700668102288",75.8629708903,24.6418955970
Ramganj Mandi,Kota,Rajasthan,village,BUNDKHERI,"0812700668102287",75.8786106037,24.6541452708
Ladpura,Kota,Rajasthan,village,KOTA MUNICIPAL AREA,"0812700667800609",75.8323446442,25.1330631569
Ramganj Mandi,Kota,Rajasthan,village,SARANGKHERI,"0812700668102279",75.8625235157,24.6910005861
Ramganj Mandi,Kota,Rajasthan,village,SOHANKHERA,"0812700668102236",75.9499007727,24.6884617887
Ramganj Mandi,Kota,Rajasthan,village,CHHATRAPURA,"0812700668102277",75.9126911689,24.6884451148
Ramganj Mandi,Kota,Rajasthan,village,CHONSALA,"0812700668102254",75.9703767014,24.7094640601
Ramganj Mandi,Kota,Rajasthan,village,MADANPURA,"0812700668102228",75.8436248407,24.7153723650
Ramganj Mandi,Kota,Rajasthan,village,SOHANPURA,"0812700668102231",75.8631775899,24.7087157418
Ramganj Mandi,Kota,Rajasthan,village,DHANKIYA,"0812700668102232",75.8931799534,24.7076651248
Ladpura,Kota,Rajasthan,village,MOHANPURA,"0812700667102143",75.8884079072,24.8840734178
Ladpura,Kota,Rajasthan,village,HARIPURA,"0812700667102153",75.9310640506,24.8737816670
Ladpura,Kota,Rajasthan,village,CHHATARPURA,"0812700667102045",75.9360931051,25.1249040512
Ladpura,Kota,Rajasthan,village,BHOJPURA,"0812700667102039",75.9447133741,25.1499986475
Ladpura,Kota,Rajasthan,village,RASULPURA,"0812700667102037",75.9735421211,25.1526103729
Ramganj Mandi,Kota,Rajasthan,village,DADYAHEDI,"0812700668102191",75.8439357190,24.8346729289
Ladpura,Kota,Rajasthan,village,ARAMPURA,"0812700667102041",75.9397177751,25.1396510695
Ramganj Mandi,Kota,Rajasthan,village,GANESHPURAKHURD,"0812700668102237",75.9335351229,24.7147027095
Ramganj Mandi,Kota,Rajasthan,village,RAJPURA,"0812700668102223",75.8331286185,24.7528909549
Ramganj Mandi,Kota,Rajasthan,village,JAMINPURA,"0812700668102208",75.9835612102,24.7598228078
