SUB_DIST_C,DISTRICT,STATE,TYPE,NAME,CEN_2001,x,y
Nawalgarh,Jhunjhunun,Rajasthan,village,TOGRA KALAN,"0810300491071584",75.3785453278,27.9832864841
Udaipurwati,Jhunjhunun,Rajasthan,village,NEORI,"0810300492071748",75.6522902612,27.8538703852
Khetri,Jhunjhunun,Rajasthan,village,PADEWA,"0810300490071554",75.6833322835,27.8520587765
Udaipurwati,Jhunjhunun,Rajasthan,village,DURIYA,"0810300492071720",75.5203584839,27.8415609595
Nawalgarh,Jhunjhunun,Rajasthan,village,BIROL,"0810300491071637",75.3043640261,27.8395212998
Udaipurwati,Jhunjhunun,Rajasthan,village,DPPURA,"0810300492071747",75.6722071275,27.8716477341
Chirawa,Jhunjhunun,Rajasthan,village,SULTANA,"0810300488071305",75.6201704390,28.1322261482
Jhunjhunun,Jhunjhunun,Rajasthan,village,SISIYAN,"0810300487071096",75.3955976426,28.0178443613
Nawalgarh,Jhunjhunun,Rajasthan,village,CHORADI ATHUNI,"0810300491071581",75.3379680804,28.0211460294
Jhunjhunun,Jhunjhunun,Rajasthan,village,KALE KI DHANI,"0810300487071043",75.2859590016,28.0230910616
Jhunjhunun,Jhunjhunun,Rajasthan,village,DEVPURA,"0810300487071099",75.4410622230,28.0276613931
Udaipurwati,Jhunjhunun,Rajasthan,village,BARAGAON,"0810300492071685",75.5015229272,28.0237260374
Phalodi,Jodhpur,Rajasthan,village,DEDIYA,"0811300567084393",72.1167069935,26.8481336416
Osian,Jodhpur,Rajasthan,village,KINJARI,"0811300568084617",73.1251573087,26.9192820337
Osian,Jodhpur,Rajasthan,village,BHIM SAGAR,"0811300568084481",72.6618329741,26.8707920611
Osian,Jodhpur,Rajasthan,village,LAKHETA,"0811300568084525",72.9148786436,26.9226839767
Osian,Jodhpur,Rajasthan,village,BARSAL KHURD,"0811300568084522",73.0800933274,26.9367501253
Phalodi,Jodhpur,Rajasthan,village,RAJALA,"0811300567084438",72.5237834003,26.9088255664
Luni,Jodhpur,Rajasthan,village,GUJRAWAS,"0811300572085686",73.2328352725,26.1328963940
Jodhpur,Jodhpur,Rajasthan,village,SURPURA,"0811300570084925",73.1053863239,26.3802262515
Jodhpur,Jodhpur,Rajasthan,village,BHAGTASNI,"0811300570084944",72.8221584834,26.3781256984
Shergarh,Jodhpur,Rajasthan,village,LUNAVPURA,"0811300571085515",72.6988344949,26.3657250648
Shergarh,Jodhpur,Rajasthan,village,TIBARI,"0811300571085433",72.3668967840,26.3555767120
Phalodi,Jodhpur,Rajasthan,village,JEMLA,"0811300567084082",72.1394977339,27.2208783855
Phalodi,Jodhpur,Rajasthan,village,SEVANDI,"0811300567084108",72.4525395137,27.2842555874
Jhunjhunun,Jhunjhunun,Rajasthan,village,BINJUSAR,"0810300487071108",75.4396714367,27.9945660112
Jhunjhunun,Jhunjhunun,Rajasthan,village,SHES BAS,"0810300487071036",75.2159988481,27.9865667072
Jhunjhunun,Jhunjhunun,Rajasthan,village,MUJAS,"0810300487070995",75.1215332318,28.1051711540
Chirawa,Jhunjhunun,Rajasthan,village,KITHANA,"0810300488071303",75.6497933092,28.1094689940
Jhunjhunun,Jhunjhunun,Rajasthan,village,MEHARADASI,"0810300487070992",75.1695328342,28.1141853539
Bilara,Jodhpur,Rajasthan,village,KANAVASIYA,"0811300573085772",73.5205720494,26.2014260258
Luni,Jodhpur,Rajasthan,village,BIDASNI,"0811300572085682",73.1477237651,26.1977913307
Shergarh,Jodhpur,Rajasthan,village,RAMNAGAR,"0811300571085426",72.7155455170,26.4439193559
Udaipurwati,Jhunjhunun,Rajasthan,village,BAJAWA,"0810300492071681",75.4861202138,27.9808324095
Jhunjhunun,Jhunjhunun,Rajasthan,village,BISHANPURA,"0810300487070947",75.4606840793,28.0026380043
Nawalgarh,Jhunjhunun,Rajasthan,village,GHORWARA KALAN,"0810300491071572",75.2426840684,27.9891899523
Jhunjhunun,Jhunjhunun,Rajasthan,village,CHURI,"0810300487071035",75.1914529220,27.9821955302
Jhunjhunun,Jhunjhunun,Rajasthan,village,MAHANSAR,"0810300487070932",75.0498432863,28.2090740001
Jhunjhunun,Jhunjhunun,Rajasthan,village,PRATAPPURA,"0810300487071073",75.4685922774,28.1487132718
Jhunjhunun,Jhunjhunun,Rajasthan,village,SHAIKHSAR,"0810300487070988",75.2409501562,28.1385944727
Chirawa,Jhunjhunun,Rajasthan,village,BHAMARWAS,"0810300488071283",75.5701010227,28.1710315001
Jhunjhunun,Jhunjhunun,Rajasthan,village,HAMIRWAS,"0810300487071044",75.2001200215,28.2095958553
Sheoganj,Sirohi,Rajasthan,village,ALPA,"0811700592089877",72.9151750885,25.1496042230
Chirawa,Jhunjhunun,Rajasthan,village,NARNOND,"0810300488071188",75.5080194485,28.2290325498
Luni,Jodhpur,Rajasthan,village,SANGASNI,"0811300572085684",73.1823578038,26.1556650394
Bilara,Jodhpur,Rajasthan,village,MALKOSNE,"0811300573085791",73.6039826633,26.1598465225
Luni,Jodhpur,Rajasthan,village,BHAKRASNI,"0811300572085538",73.0384926511,26.1660384367
Luni,Jodhpur,Rajasthan,village,NARNADI,"0811300572085550",72.9011438099,26.1525518921
Bhopalgarh,Jodhpur,Rajasthan,village,GAJSINGHPURA,"0811300569084738",73.4472855687,26.8368219571
Osian,Jodhpur,Rajasthan,village,MAGRANAGAR,"0811300568084614",73.0393259168,26.8455665558
Khetri,Jhunjhunun,Rajasthan,village,NANGLI SALEDI SINGH,"0810300490071477",75.6436042370,27.9947198045
Nawalgarh,Jhunjhunun,Rajasthan,village,SOTWARA,"0810300491071588",75.2879661592,27.9790509443
Jodhpur,Jodhpur,Rajasthan,village,DESURIYA BISHNOIYAN,"0811300570084930",73.0887869790,26.3944354551
Jodhpur,Jodhpur,Rajasthan,village,MOKLAOWAS,"0811300570084963",72.8710116217,26.2868968624
Jhunjhunun,Jhunjhunun,Rajasthan,village,KALERA KI DHANI,"0810300487070965",75.4270820784,28.2163113345
Jhunjhunun,Jhunjhunun,Rajasthan,village,KHDARSAR,"0810300487070921",75.1858722743,28.2179164135
Jhunjhunun,Jhunjhunun,Rajasthan,village,SONASAR (PIPAL KA BAS),"0810300487070962",75.3655765274,28.2275136159
Jhunjhunun,Jhunjhunun,Rajasthan,village,KULRIYAN KI DHANI,"0810300487070928",75.1334713527,28.2219826250
Phalodi,Jodhpur,Rajasthan,village,MAGWALO KI DHANI,"0811300567084365",72.3591548817,26.9967879786
Nawalgarh,Jhunjhunun,Rajasthan,village,BHORWARI,"0810300491071650",75.4110088687,27.7843580279
Udaipurwati,Jhunjhunun,Rajasthan,village,JODHPUR,"0810300492071760",75.6850998224,27.7886289953
Nawalgarh,Jhunjhunun,Rajasthan,village,KHIROD,"0810300491071676",75.2964279967,27.7473857469
Chirawa,Jhunjhunun,Rajasthan,village,PADAMPURA,"0810300488071302",75.6100727906,28.0950777293
Jhunjhunun,Jhunjhunun,Rajasthan,village,WAJIDSAR,"0810300487070999",75.1698463910,28.0815239027
Jhunjhunun,Jhunjhunun,Rajasthan,village,KHATEPURA,"0810300487071083",75.4790005366,28.0883507886
Jhunjhunun,Jhunjhunun,Rajasthan,village,BAS KUHADU,"0810300487070994",75.1286040161,28.0875360312
Chirawa,Jhunjhunun,Rajasthan,village,GADANIAN,"0810300488071311",75.6559918041,28.1783854342
Jhunjhunun,Jhunjhunun,Rajasthan,village,SHREE KISHANPURA,"0810300487070954",75.3259409253,28.1748306198
Shergarh,Jodhpur,Rajasthan,village,JATAWAS,"0811300571085463",72.3525702219,26.3247729528
Bilara,Jodhpur,Rajasthan,village,RAVNIYANA,"0811300573085722",73.6691539653,26.3798777725
Chirawa,Jhunjhunun,Rajasthan,village,RAGHUVRPURA,"0810300488071253",75.3890639935,28.3268548574
Jhunjhunun,Jhunjhunun,Rajasthan,village,DAULATKHAN KA BAS,"0810300487070849",75.2408241561,28.3838083769
Chirawa,Jhunjhunun,Rajasthan,village,BANGOTHARI KALAN,"0810300488071117",75.6444343982,28.4691463942
Chirawa,Jhunjhunun,Rajasthan,village,SUJADOLA,"0810300488071121",75.7184044786,28.4781580921
Chirawa,Jhunjhunun,Rajasthan,village,SARDARPURA,"0810300488071232",75.6884599174,28.4901632166
Bilara,Jodhpur,Rajasthan,village,JAMBA NAGAR,"0811300573085747",73.4967032567,26.2356901752
Osian,Jodhpur,Rajasthan,village,BARI,"0811300568084665",72.8371167788,26.4701216122
Osian,Jodhpur,Rajasthan,village,RAMPURA,"0811300568084715",72.9909325932,26.4782613987
Bhopalgarh,Jodhpur,Rajasthan,village,SEVKI KHURD,"0811300569084810",73.2789228459,26.5054683603
Jhunjhunun,Jhunjhunun,Rajasthan,village,RANASAR,"0810300487071108",75.4018151071,27.9939973993
Jhunjhunun,Jhunjhunun,Rajasthan,village,WAHIDPURA,"0810300487071019",75.2063200331,28.0735346792
Chirawa,Jhunjhunun,Rajasthan,village,KAYAMSAR,"0810300488071290",75.5866890097,28.0913013673
Luni,Jodhpur,Rajasthan,village,MODI,"0811300572085652",72.9111027601,25.9657812620
Luni,Jodhpur,Rajasthan,village,GOLIYAN MAGRA,"0811300572085651",72.8821152349,25.9630812405
Luni,Jodhpur,Rajasthan,village,PIPARLI,"0811300572085641",72.7630224744,25.9450680851
Luni,Jodhpur,Rajasthan,village,GURA BISHNOIYAN,"0811300572085677",73.0971965617,26.1567515039
Bilara,Jodhpur,Rajasthan,village,RAVAR,"0811300573085773",73.4889875672,26.2044892942
Bilara,Jodhpur,Rajasthan,village,OLWI,"0811300573085774",73.4427894984,26.1996250080
Todaraisingh,Tonk,Rajasthan,village,LAMBA KHURD,"0812000619093127",75.2388398474,26.1386510041
Tonk,Tonk,Rajasthan,village,BORDA,"0812000618093028",75.6853971286,26.1512884071
Luni,Jodhpur,Rajasthan,village,BASNI,"0811300572085531",72.9302705709,26.2219879061
Shergarh,Jodhpur,Rajasthan,village,DHADHANIYA SASAN,"0811300571085493",72.5567892362,26.3270317681
Bilara,Jodhpur,Rajasthan,village,KHARIYA ANAVAS,"0811300573085724",73.6295990822,26.3782988789
Jodhpur,Jodhpur,Rajasthan,village,JAJIWAL KALAN,"0811300570084983",73.2013336645,26.3524190206
Jodhpur,Jodhpur,Rajasthan,village,GOLASNI,"0811300570084938",72.9534397647,26.3296930479
Jodhpur,Jodhpur,Rajasthan,village,JAJIWAL JHAKHADA,"0811300570084984",73.2379268361,26.3621118042
Jhunjhunun,Jhunjhunun,Rajasthan,village,JITAS,"0810300487071024",75.1996304590,28.0451833875
Jhunjhunun,Jhunjhunun,Rajasthan,village,LADSAR,"0810300487071021",75.2236056450,28.0427575073
Jhunjhunun,Jhunjhunun,Rajasthan,village,SIRIYASAR KALAN,"0810300487071046",75.3160360241,28.0746321123
Jhunjhunun,Jhunjhunun,Rajasthan,village,KULOD KALAN,"0810300487071066",75.4584854249,28.0772360484
Chirawa,Jhunjhunun,Rajasthan,village,CHIRAWA,"0810300488800481",75.6351131688,28.2432859708
Shergarh,Jodhpur,Rajasthan,village,DERIYA,"0811300571085328",72.5762547805,26.5840689864
Bhopalgarh,Jodhpur,Rajasthan,village,BIRAI,"0811300569084798",73.2894313465,26.5990769671
Shergarh,Jodhpur,Rajasthan,village,KETU MANAWATAN,"0811300571085260",72.4404639955,26.5703321156
Osian,Jodhpur,Rajasthan,village,KIRAMSARIYA KHURD,"0811300568084672",72.9701967084,26.6159060114
Shergarh,Jodhpur,Rajasthan,village,BHALU JAWAHARPURA,"0811300571085244",72.4684226949,26.6020059536
Abu Road,Sirohi,Rajasthan,village,PANDORI,"0811700595090149",72.8134616533,24.5221724475
Abu Road,Sirohi,Rajasthan,village,DELDAR,"0811700595090183",72.8657523785,24.5140649364
Shergarh,Jodhpur,Rajasthan,village,TULESAR PUROHITAN,"0811300571085521",72.6764263523,26.3247475699
Phalodi,Jodhpur,Rajasthan,village,RUPANA JAITANA,"0811300567084353",72.5404179401,27.0304851745
Abu Road,Sirohi,Rajasthan,village,CHANDRAVATI,"0811700595090198",72.7376622927,24.4348102033
Nawalgarh,Jhunjhunun,Rajasthan,village,TONKCHHLRI,"0810300491071671",75.3918439831,27.7615520333
Udaipurwati,Jhunjhunun,Rajasthan,village,DHANAWATA,"0810300492071729",75.4994305257,27.7580939843
Nawalgarh,Jhunjhunun,Rajasthan,village,KOJAS,"0810300491071655",75.3567402931,27.7660200542
Nawalgarh,Jhunjhunun,Rajasthan,village,GHORIWALA KHURD,"0810300491071571",75.2412816193,27.9674447678
Udaipurwati,Jhunjhunun,Rajasthan,village,BASBISNA,"0810300492071693",75.5963892193,27.9762691365
Reodar,Sirohi,Rajasthan,village,SAPOL,"0811700596090282",72.5989805188,24.6214728768
Reodar,Sirohi,Rajasthan,village,BARMAN,"0811700596090275",72.4654578375,24.6100108063
Sirohi,Sirohi,Rajasthan,village,SARTARA,"0811700593089975",72.6937318570,24.8640023172
Abu Road,Sirohi,Rajasthan,village,AMTHALA,"0811700595090144",72.8135414112,24.5467594795
Pindwara,Sirohi,Rajasthan,village,SEMLI,"0811700594090129",73.0392698865,24.5647282291
Sirohi,Sirohi,Rajasthan,village,PADRU KHEDA,"0811700593090005",72.6474168312,24.7872689693
Bilara,Jodhpur,Rajasthan,village,RIAN,"0811300573085731",73.4813291889,26.4017531980
Bilara,Jodhpur,Rajasthan,village,MALAVAS,"0811300573085709",73.6483019709,26.4211041407
Shergarh,Jodhpur,Rajasthan,village,BAORLI,"0811300571085518",72.7285806128,26.3679768405
Bhopalgarh,Jodhpur,Rajasthan,village,BARA KHURD,"0811300569084880",73.3946842377,26.4231651713
Shergarh,Jodhpur,Rajasthan,village,MUKANSAR,"0811300571085509",72.6230051338,26.3839869877
Bhopalgarh,Jodhpur,Rajasthan,village,DHANARI KHURD,"0811300569084726",73.2793343137,26.8435741694
Shergarh,Jodhpur,Rajasthan,village,LALPURA,"0811300571085025",72.0885669173,26.7835278316
Osian,Jodhpur,Rajasthan,village,CHINDARI,"0811300568084687",73.2075948575,26.8554615004
Shergarh,Jodhpur,Rajasthan,village,SANWALON,"0811300571085029",72.1388980481,26.7672932841
Shergarh,Jodhpur,Rajasthan,village,SUKHMANDALA,"0811300571085071",72.4911603582,26.8104656009
Nawalgarh,Jhunjhunun,Rajasthan,village,BARWA,"0810300491071669",75.3621624948,27.7492105530
Udaipurwati,Jhunjhunun,Rajasthan,village,SARAYE,"0810300492071763",75.7099956401,27.7720964492
Udaipurwati,Jhunjhunun,Rajasthan,village,GIRAWARI,"0810300492071738",75.5360366801,27.7560151419
Udaipurwati,Jhunjhunun,Rajasthan,village,MANAKSHA,"0810300492071756",75.6423258074,27.7618050318
Udaipurwati,Jhunjhunun,Rajasthan,village,MANDAORA,"0810300492071752",75.5938988618,27.7499710855
Udaipurwati,Jhunjhunun,Rajasthan,village,HARIAPURA,"0810300492071762",75.7140225402,27.7838392857
Nawalgarh,Jhunjhunun,Rajasthan,village,BHOJNAGAR,"0810300491071653",75.3754055555,27.7764139969
Nawalgarh,Jhunjhunun,Rajasthan,village,BASAWA,"0810300491071656",75.3244704948,27.7746977589
Khetri,Jhunjhunun,Rajasthan,village,SUNARI,"0810300490071557",75.7178454890,27.7989986550
Khetri,Jhunjhunun,Rajasthan,village,NORANGPURA,"0810300490071556",75.6999105806,27.8145242116
Chirawa,Jhunjhunun,Rajasthan,village,NARHAR,"0810300488071200",75.5929601902,28.2934415899
Chirawa,Jhunjhunun,Rajasthan,village,BERI,"0810300488071118",75.6322507234,28.4969972517
Chirawa,Jhunjhunun,Rajasthan,village,CHHAPRA,"0810300488071119",75.6692220240,28.4925813909
Luni,Jodhpur,Rajasthan,village,SANAI,"0811300572085603",72.6816660984,25.9680045557
Luni,Jodhpur,Rajasthan,village,SATLANA,"0811300572085653",72.9417232241,25.9758898741
Sheoganj,Sirohi,Rajasthan,village,BARA LAKHMAWA,"0811700592089874",72.9592916127,25.2020249154
Osian,Jodhpur,Rajasthan,village,CHAUPASNI,"0811300568084713",73.0250047661,26.4916372823
Osian,Jodhpur,Rajasthan,village,DIGADI,"0811300568084654",72.7744826869,26.4902472861
Bhopalgarh,Jodhpur,Rajasthan,village,JHALAMALITA,"0811300569084865",73.4229913091,26.5163296320
Bhopalgarh,Jodhpur,Rajasthan,village,MIRASIYA,"0811300569084847",73.6616813145,26.5288412309
Jhunjhunun,Jhunjhunun,Rajasthan,village,BHMSARYA BAS,"0810300487070917",75.2379039519,28.1919515806
Chirawa,Jhunjhunun,Rajasthan,village,ISMALPUR,"0810300488071314",75.7044924706,28.2065158501
Jhunjhunun,Jhunjhunun,Rajasthan,village,KHATIKON KI DHANI,"0810300487070972",75.4258333955,28.2035921818
Jhunjhunun,Jhunjhunun,Rajasthan,village,KAYASTHAPURA,"0810300487070969",75.4816151813,28.2006742300
Pindwara,Sirohi,Rajasthan,village,CHARLIKHEDA,"0811700594090072",72.8226351586,24.7530258847
Reodar,Sirohi,Rajasthan,village,NIVAJ,"0811700596090225",72.4449983977,24.7249012104
Pindwara,Sirohi,Rajasthan,village,NAGPURA,"0811700594090099",72.8329348219,24.5846075148
Reodar,Sirohi,Rajasthan,village,WANTI,"0811700596090295",72.5143601889,24.5866563204
Reodar,Sirohi,Rajasthan,village,KARAUNTI,"0811700596090322",72.5656661078,24.5859343099
Reodar,Sirohi,Rajasthan,village,DHANERA,"0811700596090287",72.6375170247,24.5867518029
Peeplu,Tonk,Rajasthan,village,MOHAMMADNAGAR DHANI,"0812000616092665",75.7207127570,26.4505271687
Luni,Jodhpur,Rajasthan,village,SINLI,"0811300572085611",72.7601677481,26.0151570354
Luni,Jodhpur,Rajasthan,village,SEWALA,"0811300572085599",72.6865864016,26.0131790562
Luni,Jodhpur,Rajasthan,village,KALIJAL,"0811300572085632",72.8306362140,25.9920668228
Luni,Jodhpur,Rajasthan,village,PINCH,"0811300572085629",72.8898467407,26.0348427632
Luni,Jodhpur,Rajasthan,village,LUNAWAS JATA,"0811300572085612",72.7867900048,26.0466300891
Luni,Jodhpur,Rajasthan,village,SHIKARPURA,"0811300572085668",73.0295483141,26.0417514702
Jhunjhunun,Jhunjhunun,Rajasthan,village,KABRSAR,"0810300487070926",75.1509188762,28.1956817233
Jhunjhunun,Jhunjhunun,Rajasthan,village,BHEEKHANSAR,"0810300487070933",75.0877511920,28.1953593165
Jhunjhunun,Jhunjhunun,Rajasthan,village,BHEEKHANSAR,"0810300487070933",75.0626933625,28.1733732938
Luni,Jodhpur,Rajasthan,village,KANKANI,"0811300572085672",73.0622780407,26.0717074182
Luni,Jodhpur,Rajasthan,village,MODI JOSHIYAN,"0811300572085698",73.2346327058,26.0982551600
Luni,Jodhpur,Rajasthan,village,MORI SUTHRA,"0811300572085697",73.2104988955,26.0888169913
Phalodi,Jodhpur,Rajasthan,village,RDMALSAR,"0811300567084280",73.0798251732,27.1849741461
Phalodi,Jodhpur,Rajasthan,village,RANISAR,"0811300567084248",72.6900650790,27.2007059451
Jhunjhunun,Jhunjhunun,Rajasthan,village,HAMRWAS LAMBA,"0810300487070967",75.4717107370,28.2541874730
Jhunjhunun,Jhunjhunun,Rajasthan,village,KHCHARON KA BAS,"0810300487070900",75.3702716162,28.2757690495
Jhunjhunun,Jhunjhunun,Rajasthan,village,BHAGATPURA,"0810300487070882",75.2390671478,28.2682764012
Jhunjhunun,Jhunjhunun,Rajasthan,village,BSAU,"0810300487800474",75.0850633027,28.2497140811
Osian,Jodhpur,Rajasthan,village,NEWARA ROAD,"0811300568084633",72.9518649211,26.6679264744
Osian,Jodhpur,Rajasthan,village,BEH CHARNAN,"0811300568084581",72.8053026026,26.6993505130
Bhopalgarh,Jodhpur,Rajasthan,village,DARMI,"0811300569084782",73.6405837315,26.7335685508
Bhopalgarh,Jodhpur,Rajasthan,village,KHERARA,"0811300569084751",73.3091546546,26.7188307172
Shergarh,Jodhpur,Rajasthan,village,CHAMU,"0811300571085221",72.5868206974,26.6510924230
Osian,Jodhpur,Rajasthan,village,KHETASAR,"0811300568084586",72.8332137312,26.6838320949
Kumbhalgarh,Rajsamand,Rajasthan,village,KODAR,"0812300642096964",73.5691452851,25.0396007928
Abu Road,Sirohi,Rajasthan,village,FATEHPURA,"0811700595090162",72.6428631225,24.5372756738
Abu Road,Sirohi,Rajasthan,village,CHANDELA,"0811700595090160",72.6660166895,24.5284990533
Abu Road,Sirohi,Rajasthan,village,KIVARLI,"0811700595090148",72.8415400432,24.5367731664
Reodar,Sirohi,Rajasthan,village,JUWADARA,"0811700596090314",72.4355938022,24.5359569292
Reodar,Sirohi,Rajasthan,village,KOTRA KHERA,"0811700596090315",72.4534183252,24.5309608434
Sheoganj,Sirohi,Rajasthan,village,WARKA,"0811700592089883",72.9475314404,25.1099966640
Reodar,Sirohi,Rajasthan,village,HARPURA,"0811700596090222",72.3901235510,24.7207933497
Pindwara,Sirohi,Rajasthan,village,BELKA MAGRA,"0811700594090053",73.1343843533,24.7380568258
Sirohi,Sirohi,Rajasthan,village,SANPUR,"0811700593090018",72.6052559696,24.7761089432
Pindwara,Sirohi,Rajasthan,village,PAHAD KALAN,"0811700594090045",73.1441123252,24.8263393497
Osian,Jodhpur,Rajasthan,village,BEDU,"0811300568084503",72.8694166828,27.0498107045
Phalodi,Jodhpur,Rajasthan,village,MULRAJ,"0811300567084336",72.6031807772,27.0374140409
Reodar,Sirohi,Rajasthan,village,DHIBRI,"0811700596090346",72.4701417570,24.4506481839
Sheoganj,Sirohi,Rajasthan,village,MORLI,"0811700592089931",72.8891606523,25.0099987440
Sheoganj,Sirohi,Rajasthan,village,PALRI,"0811700592089934",72.9337484628,24.9775147693
Sheoganj,Sirohi,Rajasthan,village,TALETA,"0811700592089879",72.8551378866,25.1217829899
Luni,Jodhpur,Rajasthan,village,BUJABAD,"0811300572085532",72.8937577570,26.2263025179
Shergarh,Jodhpur,Rajasthan,village,HANWANT NAGAR,"0811300571085462",72.5991979651,26.4012374255
Shergarh,Jodhpur,Rajasthan,village,SUVERI SASAN,"0811300571085367",72.6102566503,26.4199455428
Shergarh,Jodhpur,Rajasthan,village,HARISINGH NAGAR,"0811300571085065",72.4262785369,26.7791832653
Shergarh,Jodhpur,Rajasthan,village,THADYA,"0811300571085061",72.3992917904,26.7781586093
Bhopalgarh,Jodhpur,Rajasthan,village,KUKARDA,"0811300569084741",73.5608387199,26.8472566249
Shergarh,Jodhpur,Rajasthan,village,KUI INDA,"0811300571085380",72.4879770924,26.4448745001
Abu Road,Sirohi,Rajasthan,village,SAKORA,"0811700595090161",72.6559311126,24.5508229219
Chirawa,Jhunjhunun,Rajasthan,village,SEHIKALA,"0810300488071264",75.6797546570,28.2606431036
Jhunjhunun,Jhunjhunun,Rajasthan,village,CHAK NYOLA,"0810300487070869",75.2695957993,28.3269888981
Jhunjhunun,Jhunjhunun,Rajasthan,village,KAKREU KHURD,"0810300487070896",75.3467780529,28.3171007882
Luni,Jodhpur,Rajasthan,village,HANUMAN NAGAR,"0811300572085630",72.9007920009,26.0001510813
Luni,Jodhpur,Rajasthan,village,GELAWAS,"0811300572085598",72.7857789775,26.0049336286
Luni,Jodhpur,Rajasthan,village,SARENCHA,"0811300572085627",72.9831922407,26.0615303537
Jodhpur,Jodhpur,Rajasthan,village,LORDI DOLIYA,"0811300570084958",72.8327167473,26.2826323923
Jodhpur,Jodhpur,Rajasthan,village,HEMNAGAR,"0811300570084955",72.7754052346,26.3102281010
Shergarh,Jodhpur,Rajasthan,village,HIMMATPURA,"0811300571085423",72.2084947823,26.2696508600
Bhopalgarh,Jodhpur,Rajasthan,village,KHOKHRIYA,"0811300569084885",73.3403955907,26.3262696289
Shergarh,Jodhpur,Rajasthan,village,SHOANGARH,"0811300571085459",72.3170015537,26.2946221134
Bilara,Jodhpur,Rajasthan,village,GARHSURIYA,"0811300573085712",73.7266321712,26.4464220482
Osian,Jodhpur,Rajasthan,village,BASNI BHATIYAN,"0811300568084662",72.7860382553,26.4195352216
Jodhpur,Jodhpur,Rajasthan,village,BAIRU,"0811300570084892",72.8820624231,26.4073829365
Jodhpur,Jodhpur,Rajasthan,village,DAIJAR,"0811300570084931",73.0577243771,26.4177144932
Bhopalgarh,Jodhpur,Rajasthan,village,RAROD,"0811300569084743",73.4900329329,26.7814168912
Osian,Jodhpur,Rajasthan,village,NANDIYA KALAN,"0811300568084683",73.1769533163,26.7532080439
Nawalgarh,Jhunjhunun,Rajasthan,village,NAWALGARH,"0810300491800484",75.2658735046,27.8462528705
Nawalgarh,Jhunjhunun,Rajasthan,village,JOHAR KI DHANI,"0810300491071610",75.2393506578,27.8707463631
Nawalgarh,Jhunjhunun,Rajasthan,village,MOHABBATSAR,"0810300491071609",75.2555583304,27.8749417068
Udaipurwati,Jhunjhunun,Rajasthan,village,DHANI MAJAU,"0810300492071714",75.4126694511,27.8783794531
Udaipurwati,Jhunjhunun,Rajasthan,village,MAJAU,"0810300492071713",75.3977647375,27.8742616075
Udaipurwati,Jhunjhunun,Rajasthan,village,TODI,"0810300492071721",75.5161376624,27.8754865677
Jodhpur,Jodhpur,Rajasthan,village,PALASNI,"0811300570085012",73.3105783466,26.1902082092
Bilara,Jodhpur,Rajasthan,village,RAMASNI,"0811300573085777",73.3865484529,26.1920340074
Jodhpur,Jodhpur,Rajasthan,village,BAWARLA,"0811300570084989",73.2474254944,26.3147735853
Shergarh,Jodhpur,Rajasthan,village,CHAKDER,"0811300571085473",72.4135350353,26.2920405663
Jodhpur,Jodhpur,Rajasthan,village,MEGLASIYA,"0811300570084947",72.8060532962,26.3221956189
Bilara,Jodhpur,Rajasthan,village,BENAN,"0811300573085735",73.4207300662,26.3317595733
Malpura,Tonk,Rajasthan,village,AMLI,"0812000615092596",75.4913877233,26.3117280539
Malpura,Tonk,Rajasthan,village,AMLI,"0812000615092553",75.1405175957,26.3000139344
Pindwara,Sirohi,Rajasthan,village,RAJPURA,"0811700594090041",73.0647491644,24.8421229077
Reodar,Sirohi,Rajasthan,village,BASAN,"0811700596090277",72.4937950344,24.6244602938
Reodar,Sirohi,Rajasthan,village,RANNA,"0811700596090278",72.5078586300,24.6397802607
Shergarh,Jodhpur,Rajasthan,village,UNTWALIYA,"0811300571085048",72.2176731130,26.7489514737
Bhopalgarh,Jodhpur,Rajasthan,village,AASOP,"0811300569084742",73.5700219488,26.7958251293
Osian,Jodhpur,Rajasthan,village,BHARINAGAR,"0811300568084689",73.2542094847,26.8131565083
Shergarh,Jodhpur,Rajasthan,village,DECHU,"0811300571085114",72.3159719877,26.7559915233
Osian,Jodhpur,Rajasthan,village,BARA KHURD,"0811300568084625",73.0631865327,26.8002423358
Osian,Jodhpur,Rajasthan,village,NERWA CHARNA,"0811300568084660",72.7952864728,26.4292194803
Shergarh,Jodhpur,Rajasthan,village,RANJEET NAGAR,"0811300571085401",72.2226701704,26.3825311765
Shergarh,Jodhpur,Rajasthan,village,KHIRJAN ASA,"0811300571085430",72.3607551528,26.4012542570
Shergarh,Jodhpur,Rajasthan,village,BASANI MANANA,"0811300571085517",72.7248736987,26.4114983073
Jodhpur,Jodhpur,Rajasthan,village,INDROKA,"0811300570084894",72.9043299647,26.4460995781
Luni,Jodhpur,Rajasthan,village,SINGASNI,"0811300572085685",73.2698015216,26.1325115804
Jhunjhunun,Jhunjhunun,Rajasthan,village,LALPUR,"0810300487070964",75.4136613033,28.2449620247
Chirawa,Jhunjhunun,Rajasthan,village,DHANI MEGASAGAR,"0810300488071184",75.5450255406,28.2814808790
Jhunjhunun,Jhunjhunun,Rajasthan,village,MARODA,"0810300487070901",75.3378733554,28.2885849241
Nawalgarh,Jhunjhunun,Rajasthan,village,KOLSIYA,"0810300491071633",75.3738704776,27.8648246679
Udaipurwati,Jhunjhunun,Rajasthan,village,HIRWANA,"0810300492071744",75.6211103704,27.8923230332
