SUB_DIST_C,DISTRICT,STATE,TYPE,NAME,CEN_2001,x,y
Chaksu,Jaipur,Rajasthan,village,SHRIPURA,"0811000550081185",76.1409372324,26.5429403237
Keshoraipatan,Bundi,Rajasthan,village,PIPLDA,"0812100625094245",76.0553830737,25.3534673850
Indragarh,Bundi,Rajasthan,village,DOBARLI,"0812100624094120",76.3084922085,25.7121272780
Indragarh,Bundi,Rajasthan,village,KISHANPURA,"0812100624094118",76.3321627408,25.7079496873
Indragarh,Bundi,Rajasthan,village,JAINAGAR,"0812100624094089",76.1763580852,25.7450710901
Indragarh,Bundi,Rajasthan,village,HIRAPURA,"0812100624094083",76.2396515338,25.7588836732
Indragarh,Bundi,Rajasthan,village,BALWAN,"0812100624094112",76.2801935811,25.7018220254
Indragarh,Bundi,Rajasthan,village,ARNIA,"0812100624094111",76.2894438096,25.7134747957
Indragarh,Bundi,Rajasthan,village,SUNDRI,"0812100624094098",76.2417073892,25.7447794226
Indragarh,Bundi,Rajasthan,village,SAKHAVDA,"0812100624094101",76.2595287515,25.6680387747
Nainwa,Bundi,Rajasthan,village,SUSAN,"0812100623093947",76.0790747032,25.7909819110
Indragarh,Bundi,Rajasthan,village,JARLA,"0812100624094136",76.2173484270,25.6261926702
Indragarh,Bundi,Rajasthan,village,NAWALPURA,"0812100624094079",76.2871633999,25.7308165493
Indragarh,Bundi,Rajasthan,village,KAILASHPURA,"0812100624094059",76.2793250107,25.7688025570
Jamwa Ramgarh,Jaipur,Rajasthan,village,DHARMPURA,"0811000548080678",76.1343884464,26.8851435032
Indragarh,Bundi,Rajasthan,village,DEVPURA,"0812100624094102",76.2305689186,25.6988480998
Indragarh,Bundi,Rajasthan,village,DHAKAR KHERI,"0812100624094106",76.2408413642,25.7089426186
Indragarh,Bundi,Rajasthan,village,AMLIKHERA,"0812100624094104",76.2625727690,25.7000852839
Keshoraipatan,Bundi,Rajasthan,village,SAMADPURA,"0812100625094251",76.0143031664,25.3419108646
Nainwa,Bundi,Rajasthan,village,SHERIYA,"0812100623094054",76.1089360313,25.6395651459
Keshoraipatan,Bundi,Rajasthan,village,BHAVPURA,"0812100625094246",76.0438239156,25.3855977113
Nainwa,Bundi,Rajasthan,village,KANAKPURA,"0812100623094011",76.1498225183,25.7082475182
Nainwa,Bundi,Rajasthan,village,BUD KARWAR,"0812100623094010",76.1601539557,25.7173604512
Nainwa,Bundi,Rajasthan,village,NIMKHERA,"0812100623094051",76.0847188484,25.6105539436
Keshoraipatan,Bundi,Rajasthan,village,DOLAR,"0812100625094288",76.1342859484,25.3573790033
Keshoraipatan,Bundi,Rajasthan,village,ANANTPURA,"0812100625094249",76.0223677558,25.3654875940
Indragarh,Bundi,Rajasthan,village,GAUHATA,"0812100624094144",76.2394118649,25.5240451014
Indragarh,Bundi,Rajasthan,village,KOTA KHURD,"0812100624094168",76.2109593465,25.5097277530
Indragarh,Bundi,Rajasthan,village,DADWARA,"0812100624094149",76.1735596858,25.5828004809
Indragarh,Bundi,Rajasthan,village,KHARAITA,"0812100624094147",76.1895916262,25.5910353189
Chaksu,Jaipur,Rajasthan,village,CHAK RAMNAGAR,"0811000550081126",76.1308713861,26.6281230441
Bassi,Jaipur,Rajasthan,village,PRITHVIPURA,"0811000549080871",76.1502738269,26.7805511482
Chaksu,Jaipur,Rajasthan,village,DOBLA KALAN,"0811000550081150",76.1649943217,26.6130478933
Bassi,Jaipur,Rajasthan,village,CHANDPURA,"0811000549080811",76.1078726466,26.7496209526
Bassi,Jaipur,Rajasthan,village,BARH MAHADEVPURA,"0811000549080780",76.0438839964,26.7458357487
Nainwa,Bundi,Rajasthan,village,DADHON,"0812100623094025",76.0144313997,25.6336513137
Indragarh,Bundi,Rajasthan,village,ANGORA,"0812100624094099",76.2212604478,25.7101513116
Indragarh,Bundi,Rajasthan,village,HARDEVGANJ,"0812100624094107",76.2446519083,25.7196550805
Indragarh,Bundi,Rajasthan,village,INDERGARH,"0812100624800583",76.2012686551,25.7183559595
Indragarh,Bundi,Rajasthan,village,CHHATARPURA,"0812100624094092",76.1812704019,25.7200275139
Nainwa,Bundi,Rajasthan,village,KEMLA,"0812100623094013",76.1627648285,25.6846936234
Bassi,Jaipur,Rajasthan,village,BHUDLA,"0811000549080866",76.1843800950,26.7777622336
Chaksu,Jaipur,Rajasthan,village,RAMCHANDRAPURA,"0811000550081141",76.1365158439,26.6338091574
Nainwa,Bundi,Rajasthan,village,TALWAS,"0812100623094053",76.0522065064,25.6206482697
Indragarh,Bundi,Rajasthan,village,PIPLDA,"0812100624094139",76.2978997363,25.6344582636
Uniara,Tonk,Rajasthan,village,AMLI,"0812000621093677",76.2930750690,25.8077406737
Uniara,Tonk,Rajasthan,village,NAWABGANJ,"0812000621093666",76.2221774030,25.8116421934
Nainwa,Bundi,Rajasthan,village,KASHIPURA,"0812100623093950",76.1206775032,25.7799454631
Nainwa,Bundi,Rajasthan,village,KATHODA,"0812100623093954",76.0827920070,25.7637715526
Nainwa,Bundi,Rajasthan,village,SAKATPURA,"0812100623093955",76.0592409412,25.7707487698
Nainwa,Bundi,Rajasthan,village,KUSHALIPURA,"0812100623093949",76.0995991474,25.7822195311
Bassi,Jaipur,Rajasthan,village,LACHHMIPURA,"0811000549080839",76.2264483014,26.8897630501
Viratnagar,Jaipur,Rajasthan,village,BANDH MUJAPHARPUR,"0811000539079185",76.2281345950,27.4778755663
Kotputli,Jaipur,Rajasthan,village,KHEDA NIHALPURA,"0811000538079078",76.1396009029,27.7416236675
Jamwa Ramgarh,Jaipur,Rajasthan,village,DHULA,"0811000548080674",76.1471220006,26.9254828111
Chaksu,Jaipur,Rajasthan,village,CHANDPURA,"0811000550081092",76.0614201217,26.5154766718
Keshoraipatan,Bundi,Rajasthan,village,JAKRUND,"0812100625094241",76.0225102575,25.3220399713
Keshoraipatan,Bundi,Rajasthan,village,KHERLI,"0812100625094235",76.0640854317,25.3609298127
Keshoraipatan,Bundi,Rajasthan,village,BALOD,"0812100625094286",76.0941993482,25.3596894566
Keshoraipatan,Bundi,Rajasthan,village,BANJARILLL,"0812100625094275",76.1340319569,25.4662928566
Nainwa,Bundi,Rajasthan,village,KALMIA,"0812100623094005",76.0609533996,25.7337713078
Indragarh,Bundi,Rajasthan,village,PAPRA,"0812100624094073",76.3075272683,25.7764012553
Indragarh,Bundi,Rajasthan,village,BELANGANJ,"0812100624094061",76.2030020226,25.8290772362
Indragarh,Bundi,Rajasthan,village,SUMERPURA,"0812100624094056",76.1681601658,25.8023063398
Chaksu,Jaipur,Rajasthan,village,GOOJA HERA,"0811000550081186",76.1489918638,26.5404949840
Chaksu,Jaipur,Rajasthan,village,DHARAMPURI,"0811000550081173",76.1130864428,26.5410472737
Viratnagar,Jaipur,Rajasthan,village,BHAMOD,"0811000539079226",76.1010069550,27.3782995662
Viratnagar,Jaipur,Rajasthan,village,GIYANPURA,"0811000539079213",76.1802207967,27.3923858974
Jamwa Ramgarh,Jaipur,Rajasthan,village,DHAMSIYA,"0811000548080679",76.1560419818,26.8875335123
Chaksu,Jaipur,Rajasthan,village,BARH MURLIPURA,"0811000550081118",76.0589014580,26.6034322449
Chaksu,Jaipur,Rajasthan,village,TALUKPUR DUNGRI,"0811000550081154",76.1211814218,26.6112703941
Chaksu,Jaipur,Rajasthan,village,KESHOPURA,"0811000550081162",76.1332264137,26.5846493135
Bassi,Jaipur,Rajasthan,village,CHAK MADHOGARH,"0811000549080873",76.1654384141,26.7675633840
Bassi,Jaipur,Rajasthan,village,MADHOGARH,"0811000549080875",76.1782350775,26.7675741965
Viratnagar,Jaipur,Rajasthan,village,MAIRH,"0811000539079224",76.1473764602,27.3661579491
Bassi,Jaipur,Rajasthan,village,NARADPURA,"0811000549080806",76.1111753239,26.7211554888
Aklera,Jhalawar,Rajasthan,village,DADLAI,"0812900680104542",76.5032964943,24.2872466850
Aklera,Jhalawar,Rajasthan,village,NAARHERA,"0812900680104409",76.4565131593,24.4619801117
Aklera,Jhalawar,Rajasthan,village,KOTRA DAYAL,"0812900680104389",76.5356969279,24.4557253965
Keshoraipatan,Bundi,Rajasthan,village,BOLAN KA KHERA,"0812100625094279",76.1150195058,25.4374798527
Keshoraipatan,Bundi,Rajasthan,village,HINGONIA,"0812100625094269",76.0510358969,25.4449962589
Jamwa Ramgarh,Jaipur,Rajasthan,village,DAULATPURA,"0811000548080677",76.1259512365,26.8802580530
Keshoraipatan,Bundi,Rajasthan,village,KUNWARPURA,"0812100625094197",76.1067199346,25.4898640140
Indragarh,Bundi,Rajasthan,village,MALAKPURA,"0812100624094172",76.1318038474,25.4983128319
Keshoraipatan,Bundi,Rajasthan,village,BORDA KADIYAN,"0812100625094194",76.0762242283,25.4962645772
Indragarh,Bundi,Rajasthan,village,GHATA KA BARANA,"0812100624094171",76.1614040551,25.4942568506
Indragarh,Bundi,Rajasthan,village,CHANDA KHURD,"0812100624094116",76.3292451048,25.7238764122
Indragarh,Bundi,Rajasthan,village,CHANDA KALAN,"0812100624094114",76.3353268791,25.7424030778
Indragarh,Bundi,Rajasthan,village,GEDAPURA,"0812100624094074",76.2914108530,25.7558528319
Indragarh,Bundi,Rajasthan,village,KESHARPURA,"0812100624094078",76.2883243186,25.7514590315
Indragarh,Bundi,Rajasthan,village,ABHAPURA,"0812100624094076",76.2880767701,25.7411601198
Keshoraipatan,Bundi,Rajasthan,village,DEOPURA,"0812100625094280",76.1268088608,25.4276731195
Keshoraipatan,Bundi,Rajasthan,village,NAYAGAON,"0812100625094267",76.0253605347,25.4483500037
Keshoraipatan,Bundi,Rajasthan,village,GARJANI,"0812100625094270",76.0771404204,25.4403642657
Indragarh,Bundi,Rajasthan,village,MAKHIDA,"0812100624094140",76.2647685454,25.5989088643
Viratnagar,Jaipur,Rajasthan,village,TEVRI,"0811000539079212",76.1516072088,27.3926901123
Kotputli,Jaipur,Rajasthan,village,PAWANA AHR,"0811000538079073",76.0898175748,27.6831050591
Indragarh,Bundi,Rajasthan,village,BHANDGAWAR,"0812100624094127",76.2193026200,25.6464615720
Nainwa,Bundi,Rajasthan,village,BIHARIPURA,"0812100623093999",76.0172542522,25.6731759601
Nainwa,Bundi,Rajasthan,village,SAHAN,"0812100623093998",76.0231380752,25.6873223216
Nainwa,Bundi,Rajasthan,village,ARNETHA,"0812100623094016",76.1125355515,25.6791926745
Nainwa,Bundi,Rajasthan,village,ARJUNPURA,"0812100623094002",76.0555098674,25.6977540394
Bassi,Jaipur,Rajasthan,village,JHEEJHA,"0811000549080783",76.0401455431,26.7307353905
Bassi,Jaipur,Rajasthan,village,KARANGARH,"0811000549080810",76.1117275960,26.7430159571
Bassi,Jaipur,Rajasthan,village,SANWALIAWALA,"0811000549080893",76.1906565587,26.7165265676
Bassi,Jaipur,Rajasthan,village,SIYA KA BAS,"0811000549080888",76.1530033902,26.7173984060
Jamwa Ramgarh,Jaipur,Rajasthan,village,TODALADI,"0811000548080454",76.1004312522,27.2465259748
Jhalrapatan,Jhalawar,Rajasthan,village,THOBRIYA KALAN,"0812900679104341",76.2596974317,24.2873369254
Manohar Thana,Jhalawar,Rajasthan,village,BHUIANKHERI,"0812900681104731",76.7671574934,24.2984024496
Aklera,Jhalawar,Rajasthan,village,SEMLI,"0812900680104523",76.6460614459,24.3540474240
Chaksu,Jaipur,Rajasthan,village,DEOKINANDANPURA,"0811000550080923",76.0291701415,26.5308663373
Jamwa Ramgarh,Jaipur,Rajasthan,village,THALI,"0811000548080587",76.2065590195,27.0680322016
Nainwa,Bundi,Rajasthan,village,HIRAPUR,"0812100623094008",76.1438217085,25.7318213084
Nainwa,Bundi,Rajasthan,village,KARWAR,"0812100623094007",76.1050605409,25.7235663293
Nainwa,Bundi,Rajasthan,village,KUMARIA,"0812100623093952",76.1330103045,25.7555410063
Keshoraipatan,Bundi,Rajasthan,village,ARNIYA,"0812100625094273",76.0841914201,25.4508178318
Indragarh,Bundi,Rajasthan,village,RAMPURIA,"0812100624094068",76.2563357823,25.7865168122
Keshoraipatan,Bundi,Rajasthan,village,CHAUTRA,"0812100625094199",76.0648815797,25.4946977305
Keshoraipatan,Bundi,Rajasthan,village,BORDA,"0812100625094194",76.0539849733,25.5160285893
Indragarh,Bundi,Rajasthan,village,KHERI,"0812100624094133",76.1542424748,25.6056810260
Indragarh,Bundi,Rajasthan,village,KANKRA,"0812100624094124",76.2669862569,25.6565092355
Nainwa,Bundi,Rajasthan,village,SHEOPURA,"0812100623094023",76.0421575555,25.6703341700
Indragarh,Bundi,Rajasthan,village,SENPUR,"0812100624094121",76.2846116108,25.6843857248
Indragarh,Bundi,Rajasthan,village,LAKHERI,"0812100624800584",76.2029682782,25.6726381473
Indragarh,Bundi,Rajasthan,village,CHAMANGANJ,"0812100624094060",76.1807103537,25.8167244774
Indragarh,Bundi,Rajasthan,village,BARLAN KA GAON,"0812100624094058",76.1840569633,25.7898985517
Indragarh,Bundi,Rajasthan,village,BARLAN KA GAON,"0812100624094058",76.1794169512,25.7942776987
Indragarh,Bundi,Rajasthan,village,KAIMALIA,"0812100624094069",76.2661278366,25.7842225766
Keshoraipatan,Bundi,Rajasthan,village,HARIPURA,"0812100625094268",76.0217567173,25.4656174094
Nainwa,Bundi,Rajasthan,village,NAYAGAON,"0812100623094048",76.0574781133,25.5991331216
Indragarh,Bundi,Rajasthan,village,NAYAGAON,"0812100624094081",76.1821071603,25.6200688110
Chaksu,Jaipur,Rajasthan,village,BADRINATHPURA,"0811000550081099",76.0468790648,26.5585581009
Niwai,Tonk,Rajasthan,village,MANDALIYA,"0812000617092936",76.1453396835,26.5300643011
Bassi,Jaipur,Rajasthan,village,PARASAULI,"0811000549080832",76.1954206467,26.9520781102
Jamwa Ramgarh,Jaipur,Rajasthan,village,BHATT KA BAS,"0811000548080487",76.0995384661,27.1594169013
Viratnagar,Jaipur,Rajasthan,village,BIHAJAR,"0811000539079237",76.1235865901,27.3158987233
Bassi,Jaipur,Rajasthan,village,DOPUR,"0811000549080827",76.1622163218,26.8969879986
Chaksu,Jaipur,Rajasthan,village,RUPAHERI KHURD,"0811000550080970",76.0308972035,26.6557628348
Chaksu,Jaipur,Rajasthan,village,BHAGWATPURA,"0811000550080939",76.0656991629,26.6735812237
Chaksu,Jaipur,Rajasthan,village,TAJKHAN KA BAS,"0811000550080950",76.1253135262,26.6695754430
Bassi,Jaipur,Rajasthan,village,CHATARPURA,"0811000549080778",76.0308142892,26.7511972421
Bassi,Jaipur,Rajasthan,village,GUMANPURA,"0811000549080879",76.1562431237,26.7606574395
Bassi,Jaipur,Rajasthan,village,BHATERI,"0811000549080849",76.2416576286,26.8212888468
Bassi,Jaipur,Rajasthan,village,BIRAJPURA,"0811000549080763",76.0734864162,26.8233357939
Bassi,Jaipur,Rajasthan,village,KANETI,"0811000549080848",76.2302383343,26.8336163505
Chaksu,Jaipur,Rajasthan,village,RAMNAGAR,"0811000550081152",76.1398132649,26.6180046061
Bassi,Jaipur,Rajasthan,village,LALPURA,"0811000549080861",76.1981422134,26.8000344309
Bassi,Jaipur,Rajasthan,village,KISHANPURA,"0811000549080770",76.0297023354,26.8008458649
Manohar Thana,Jhalawar,Rajasthan,village,JATAWA,"0812900681104686",76.7448288253,24.3679536996
Aklera,Jhalawar,Rajasthan,village,MADANPURA CHUREL,"0812900680104470",76.4696362061,24.3600067008
Aklera,Jhalawar,Rajasthan,village,DHUNDLIYA,"0812900680104447",76.6308205788,24.3632379829
Jhalrapatan,Jhalawar,Rajasthan,village,GORDHANNIVAS,"0812900679104051",76.1282041468,24.5446055573
Jhalrapatan,Jhalawar,Rajasthan,village,KHANPURIA,"0812900679104050",76.1065075507,24.5418208929
Bassi,Jaipur,Rajasthan,village,HARIRAMPURA,"0811000549080745",76.0281338289,26.8300291733
Bassi,Jaipur,Rajasthan,village,KUNDANPURA,"0811000549080804",76.1102542655,26.7317013321
Jamwa Ramgarh,Jaipur,Rajasthan,village,BRIJPURA,"0811000548080451",76.0543264448,27.2563523041
Chaksu,Jaipur,Rajasthan,village,RAMPURA,"0811000550080935",76.0598814122,26.7096890231
Viratnagar,Jaipur,Rajasthan,village,CHOK KHARARA,"0811000539079183",76.2088943285,27.4426154181
Viratnagar,Jaipur,Rajasthan,village,JAWANPURA,"0811000539079197",76.0277756274,27.4292444565
Viratnagar,Jaipur,Rajasthan,village,CHATRAPURA,"0811000539079196",76.0689259646,27.4380677639
Chaksu,Jaipur,Rajasthan,village,SHRIKISHANPURA,"0811000550080957",76.1456963678,26.6545303139
Chaksu,Jaipur,Rajasthan,village,CHAK BAWANPURA,"0811000550081167",76.0833991736,26.5775010802
Bassi,Jaipur,Rajasthan,village,PEIPURA,"0811000549080834",76.2212593175,26.9694598410
Jamwa Ramgarh,Jaipur,Rajasthan,village,PAPAR,"0811000548080629",76.0247826618,26.9579165078
Jamwa Ramgarh,Jaipur,Rajasthan,village,SARJOLI,"0811000548080638",76.0788704644,26.9616472189
Jamwa Ramgarh,Jaipur,Rajasthan,village,BHAWPURA,"0811000548080668",76.0556059449,26.8976305416
Chaksu,Jaipur,Rajasthan,village,BARODIYA,"0811000550081112",76.0292078542,26.6162146610
Chaksu,Jaipur,Rajasthan,village,BARH PARMANANDPURA,"0811000550081181",76.1217499310,26.5582384722
Chaksu,Jaipur,Rajasthan,village,DAMODAR KA BAS,"0811000550080951",76.1437900077,26.6657779928
Chaksu,Jaipur,Rajasthan,village,BHIKHARWAR,"0811000550081098",76.0555637015,26.5452297720
Jamwa Ramgarh,Jaipur,Rajasthan,village,DODA DUNGAR,"0811000548080635",76.0328568843,26.9263054033
Chaksu,Jaipur,Rajasthan,village,RUPAHERI KALAN,"0811000550080943",76.0950669609,26.6825556115
Chaksu,Jaipur,Rajasthan,village,MADHOPURA,"0811000550080946",76.1206539328,26.6952380847
Chaksu,Jaipur,Rajasthan,village,SITARAMPURA,"0811000550080932",76.0123374447,26.6983255645
Jamwa Ramgarh,Jaipur,Rajasthan,village,GATHWARI,"0811000548080448",76.0207430177,27.2585111777
Chaksu,Jaipur,Rajasthan,village,BIMALPURA,"0811000550081157",76.1441024940,26.6043129610
Chaksu,Jaipur,Rajasthan,village,SHYAMPURA,"0811000550081131",76.0850915808,26.6057299760
Chaksu,Jaipur,Rajasthan,village,MAHESHPURA,"0811000550081115",76.0513649430,26.6211168704
Jamwa Ramgarh,Jaipur,Rajasthan,village,THOLAI,"0811000548080604",76.1226138347,27.0309283102
Jhalrapatan,Jhalawar,Rajasthan,village,RIJODA,"0812900679104222",76.2636449178,24.4465773478
Aklera,Jhalawar,Rajasthan,village,GADIYAMAHESH,"0812900680104408",76.4598359001,24.4538879244
Jhalrapatan,Jhalawar,Rajasthan,village,MOHAMMADPURA,"0812900679104196",76.3710157288,24.4553951365
Pachpahar,Jhalawar,Rajasthan,village,BHILWARI,"0812900682104848",76.0404029567,24.5503321127
Aklera,Jhalawar,Rajasthan,village,BINDA,"0812900680104451",76.6049721274,24.3655281746
Jamwa Ramgarh,Jaipur,Rajasthan,village,LALWAS,"0811000548080658",76.1710527856,26.9775785422
Jamwa Ramgarh,Jaipur,Rajasthan,village,GAONLI,"0811000548080647",76.1321720927,26.9832563598
Bassi,Jaipur,Rajasthan,village,TILPATTI,"0811000549080863",76.1888634650,26.7909162156
Bassi,Jaipur,Rajasthan,village,LALGARH,"0811000549080814",76.1008650567,26.7841306882
Jhalrapatan,Jhalawar,Rajasthan,village,GARWARA,"0812900679104300",76.2838908455,24.3169171712
Bassi,Jaipur,Rajasthan,village,NAIKA MAHADEV,"0811000549080819",76.1331271997,26.8186083268
Bassi,Jaipur,Rajasthan,village,RAMJIPURA,"0811000549080852",76.1985083500,26.8279733547
Bassi,Jaipur,Rajasthan,village,PATAN,"0811000549080853",76.2073098717,26.8165162658
Bassi,Jaipur,Rajasthan,village,BARWA,"0811000549080836",76.1982765783,26.9337068650
Chaksu,Jaipur,Rajasthan,village,GANESHPURA,"0811000550081097",76.0669916282,26.5432114450
Jamwa Ramgarh,Jaipur,Rajasthan,village,SRINAGAR,"0811000548080589",76.2356982526,27.0654267641
Jamwa Ramgarh,Jaipur,Rajasthan,village,NIMLA,"0811000548080534",76.2580402442,27.0770549264
Jamwa Ramgarh,Jaipur,Rajasthan,village,JARUNDA,"0811000548080607",76.0782337654,27.0198525547
Jamwa Ramgarh,Jaipur,Rajasthan,village,BIRASNA,"0811000548080648",76.1431099267,27.0129185374
Chaksu,Jaipur,Rajasthan,village,NAINUPURA,"0811000550081134",76.0813285708,26.6192063714
Chaksu,Jaipur,Rajasthan,village,KUPA KA BAS,"0811000550080949",76.1433343509,26.6800426984
Chaksu,Jaipur,Rajasthan,village,GAUR KA BAS,"0811000550080944",76.1131802278,26.6779863482
Chaksu,Jaipur,Rajasthan,village,MUNDAHERI,"0811000550080967",76.0261857902,26.6783344999
Chaksu,Jaipur,Rajasthan,village,MAHARAJPUR,"0811000550081127",76.0467562015,26.5864413363
Kotputli,Jaipur,Rajasthan,village,BAMANWAS,"0811000538079088",76.2341902245,27.6808990698
Kotputli,Jaipur,Rajasthan,village,MAHARAMPURA,"0811000538079108",76.1123482294,27.6811508536
Jamwa Ramgarh,Jaipur,Rajasthan,village,BOBARL,"0811000548080449",76.0393624979,27.2605728259
Kotputli,Jaipur,Rajasthan,village,PEJUKA,"0811000538079095",76.1987205824,27.6332024114
Kotputli,Jaipur,Rajasthan,village,MOHANPURA,"0811000538079107",76.1296836582,27.6775456676
Kotputli,Jaipur,Rajasthan,village,KHURDI,"0811000538079098",76.1819214518,27.6727624054
Kotputli,Jaipur,Rajasthan,village,CHATURBHUJ,"0811000538079085",76.2402073294,27.6940395638
Kotputli,Jaipur,Rajasthan,village,PUTLI,"0811000538079100",76.1722796447,27.6836402735
Kotputli,Jaipur,Rajasthan,village,SUNDARPURA,"0811000538079101",76.1667442075,27.6999128360
Bassi,Jaipur,Rajasthan,village,CHANDALIYA,"0811000549080860",76.1841187826,26.8047332167
Jamwa Ramgarh,Jaipur,Rajasthan,village,GOPALGARH,"0811000548080578",76.0585327065,27.0577856250
Kotputli,Jaipur,Rajasthan,village,GOPALPURA,"0811000538079014",76.1737422085,27.7575696221
Jamwa Ramgarh,Jaipur,Rajasthan,village,ARJUNPURA,"0811000548080469",76.0474361109,27.2130566877
Kotputli,Jaipur,Rajasthan,village,DADUKA,"0811000538079114",76.1729440053,27.6220576180
Kotputli,Jaipur,Rajasthan,village,NAGARIWAS,"0811000538079093",76.2279186166,27.6295187062
Kotputli,Jaipur,Rajasthan,village,KUJOTA,"0811000538079111",76.1141462562,27.6564404215
Kotputli,Jaipur,Rajasthan,village,AJTPURA,"0811000538079109",76.0983129020,27.6667030312
Kotputli,Jaipur,Rajasthan,village,KALYANPURA,"0811000538079105",76.1525713669,27.6743983194
Bassi,Jaipur,Rajasthan,village,PILARAMA,"0811000549080847",76.2224000552,26.8470666208
Bassi,Jaipur,Rajasthan,village,BANSKHO,"0811000549080900",76.1702966333,26.8357070148
Jamwa Ramgarh,Jaipur,Rajasthan,village,SHRI RAMJIPURA,"0811000548080595",76.1126629867,27.0897387444
Jamwa Ramgarh,Jaipur,Rajasthan,village,BHIWAWAS,"0811000548080548",76.0786689193,27.0800525580
Lalsot,Dausa,Rajasthan,village,AKHEPURA,"0810900537078692",76.1779627434,26.6968911720
Bassi,Jaipur,Rajasthan,village,KHERA MALUKPURA,"0811000549080784",76.0325333740,26.7392003384
Bassi,Jaipur,Rajasthan,village,BRAHAMPUR,"0811000549080782",76.0394828822,26.7388501124
Bassi,Jaipur,Rajasthan,village,TUNGA,"0811000549080883",76.1526534210,26.7385836013
Bassi,Jaipur,Rajasthan,village,JATWARA,"0811000549080825",76.1972147313,26.8771352367
Jamwa Ramgarh,Jaipur,Rajasthan,village,DIPPURA,"0811000548080669",76.0804360041,26.8857098351
Bassi,Jaipur,Rajasthan,village,DHEDHPURA,"0811000549080775",76.0487151320,26.7870368086
Kotputli,Jaipur,Rajasthan,village,NARHERA,"0811000538079034",76.1065070986,27.7399986064
Kotputli,Jaipur,Rajasthan,village,KHUYADA,"0811000538079043",76.0536293877,27.7451172247
Kotputli,Jaipur,Rajasthan,village,CHIMANPURA,"0811000538079035",76.1293741556,27.7624243445
Bassi,Jaipur,Rajasthan,village,DHANAO KHURD,"0811000549080795",76.1025397975,26.7163020110
Bassi,Jaipur,Rajasthan,village,PLIYA,"0811000549080776",76.0556371807,26.7724415217
Chaksu,Jaipur,Rajasthan,village,BRINDAVANPURA,"0811000550081111",76.0178524191,26.6052323972
Chaksu,Jaipur,Rajasthan,village,RUPNAGAR,"0811000550081153",76.1271638231,26.6196017052
Bassi,Jaipur,Rajasthan,village,DEWAPURA,"0811000549080743",76.0184104245,26.8015101163
Chaksu,Jaipur,Rajasthan,village,GARUDWANSI,"0811000550081120",76.0340249655,26.5794937087
Bassi,Jaipur,Rajasthan,village,AKHAIPURA,"0811000549080765",76.0389507042,26.8177426289
Bassi,Jaipur,Rajasthan,village,HIMMATPURA GURJARAN,"0811000549080713",76.0131320360,26.8301695227
Bassi,Jaipur,Rajasthan,village,LALAWALA,"0811000549080864",76.1785162487,26.7871551638
Chaksu,Jaipur,Rajasthan,village,HINGOTI,"0811000550080947",76.1380539351,26.7028117936
Bassi,Jaipur,Rajasthan,village,BARH RAMRAKHPURA,"0811000549080789",76.0689164405,26.7046539520
Viratnagar,Jaipur,Rajasthan,village,TALWA,"0811000539079244",76.1273603934,27.2878157076
Shahpura,Jaipur,Rajasthan,village,KHORA LARKHANI,"0811000540079343",76.0385356916,27.3054612868
Chaksu,Jaipur,Rajasthan,village,BINODILALPURA,"0811000550081026",76.1500676488,26.6278524071
Chaksu,Jaipur,Rajasthan,village,RAGHUNATHPURA,"0811000550081148",76.1721282603,26.6271510562
Chaksu,Jaipur,Rajasthan,village,JAGRAMPURA,"0811000550080962",76.0646744984,26.6259256634
Bassi,Jaipur,Rajasthan,village,KHERAWAS,"0811000549080843",76.2377508367,26.8563119806
Bassi,Jaipur,Rajasthan,village,BAINARA,"0811000549080747",76.0334176155,26.8860164814
Bassi,Jaipur,Rajasthan,village,BHANKRI,"0811000549080765",76.0485853343,26.8086497911
Chaksu,Jaipur,Rajasthan,village,KOTAHAWADA,"0811000550080961",76.0910648411,26.6459494145
Bassi,Jaipur,Rajasthan,village,GADHOLI,"0811000549080846",76.2094841270,26.8435774347
Jamwa Ramgarh,Jaipur,Rajasthan,village,HINGAWALA,"0811000548080535",76.2391208144,27.0798709075
Chaksu,Jaipur,Rajasthan,village,LAKSHMIPURA,"0811000550081116",76.0456440253,26.6080039230
Viratnagar,Jaipur,Rajasthan,village,BAHRAMPUR,"0811000539079173",76.1350241984,27.4674722837
Jamwa Ramgarh,Jaipur,Rajasthan,village,GUWARA,"0811000548080588",76.2182699267,27.0792442378
Chaksu,Jaipur,Rajasthan,village,CHIMAPURA,"0811000550081137",76.1162221165,26.6248954777
Bassi,Jaipur,Rajasthan,village,KASHIPURA,"0811000549080787",76.0532063710,26.6887942158
Jamwa Ramgarh,Jaipur,Rajasthan,village,KELANWAS,"0811000548080518",76.0384972253,27.0766272716
Jhalrapatan,Jhalawar,Rajasthan,village,GIRDHARPUR,"0812900679104294",76.3407649357,24.3109406849
Pirawa,Jhalawar,Rajasthan,village,BHATKHERA,"0812900683104994",76.1212446429,24.3146834923
Jhalrapatan,Jhalawar,Rajasthan,village,DIURI,"0812900679104226",76.2287531152,24.4644978651
Khanpur,Jhalawar,Rajasthan,village,DOLARA,"0812900678103983",76.5499775660,24.4914452758
Chaksu,Jaipur,Rajasthan,village,BODIYA KA BARH,"0811000550080938",76.0596355994,26.6744918686
Jamwa Ramgarh,Jaipur,Rajasthan,village,HURELA,"0811000548080681",76.1442430213,26.8715052682
