SUB_DIST_C,DISTRICT,STATE,TYPE,NAME,CEN_2001,x,y
Taranagar,Churu,Rajasthan,village,JOTHRA,"0810200481069977",75.1487913898,28.7832379219
Rajgarh,Churu,Rajasthan,village,CHARWALA,"0810200482070096",75.1771074255,28.8016848888
Rajgarh,Churu,Rajasthan,village,CHAINPURA CHHOTA,"0810200482070104",75.3489976184,28.7941724130
Rajgarh,Churu,Rajasthan,village,RHUNDIA BAS,"0810200482070229",75.6087256602,28.5167870029
Churu,Churu,Rajasthan,village,KHANDWA PATTA PARIDHISAR,"0810200484070467",74.7798899465,28.4864796470
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,PHULERA,"0811000542800519",75.2298026430,26.8709262842
Sardarshahar,Churu,Rajasthan,village,SADASAR,"0810200483070300",74.3697230522,28.7180654194
Rajgarh,Churu,Rajasthan,village,KHYALI,"0810200482070106",75.3967494355,28.7724363170
Rajgarh,Churu,Rajasthan,village,JODHAWAS,"0810200482070097",75.1854981930,28.7860151098
Taranagar,Churu,Rajasthan,village,BHURAWAS,"0810200481069962",74.8538005062,28.7648681916
Sujangarh,Churu,Rajasthan,village,GONDUSAR,"0810200486070741",74.1259013064,27.6261786517
Sujangarh,Churu,Rajasthan,village,MAROTHIYA,"0810200486070768",74.2998752408,27.6403607373
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,NADRI,"0811000542079521",75.3554976415,27.1192844723
Amber,Jaipur,Rajasthan,village,KHAPRIYA,"0811000547080254",75.5947318098,27.1332890095
Amber,Jaipur,Rajasthan,village,PATTY SITA RAMPURA,"0811000547080261",75.6156163875,27.1378366936
Chomu,Jaipur,Rajasthan,village,MORIJA,"0811000541079450",75.7386541061,27.1503383975
Phagi,Jaipur,Rajasthan,village,CHANDAS,"0811000544079990",75.7071492184,26.6859838947
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,DUGARI KALAN,"0811000542079484",75.4604794083,27.1247732796
Chomu,Jaipur,Rajasthan,village,KISHANPURA,"0811000541079350",75.5198271829,27.2966900550
Mauzamabad,Jaipur,Rajasthan,village,FARIYADPURA,"0811000543079833",75.3374026663,26.6042913658
Sanganer,Jaipur,Rajasthan,village,RAMPURAWAS,"0811000545080068",75.5979663524,26.8396720172
Jaipur,Jaipur,Rajasthan,village,BARH FATEHPURA,"0811000546080221",75.5634121204,26.8762112532
Jaipur,Jaipur,Rajasthan,village,JAISINGHPURA,"0811000546080224",75.5974207218,26.8786017533
Sujangarh,Churu,Rajasthan,village,UTHALAD,"0810200486070696",74.0859322605,27.6220164364
Sujangarh,Churu,Rajasthan,village,BILANGA,"0810200486070765",74.2751505484,27.6473257613
Sujangarh,Churu,Rajasthan,village,NAURANGSAR,"0810200486070815",74.6871118283,27.6856409625
Sujangarh,Churu,Rajasthan,village,BARA,"0810200486070767",74.3151667460,27.6702626323
Sujangarh,Churu,Rajasthan,village,AMARSAR,"0810200486070685",73.9396577226,27.6584906358
Sujangarh,Churu,Rajasthan,village,PARAWA,"0810200486070762",74.2139230070,27.6632218603
Sujangarh,Churu,Rajasthan,village,TEHANDESAR,"0810200486070682",73.9894104230,27.7001309483
Sujangarh,Churu,Rajasthan,village,MALSISAR,"0810200486070809",74.6038249676,27.7366214124
Taranagar,Churu,Rajasthan,village,GODAS,"0810200481070034",74.9624580430,28.5903147090
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,MORSAR,"0811000542079676",75.2675456288,26.7793875428
Phagi,Jaipur,Rajasthan,village,SHANKARPURA,"0811000544079889",75.4704754521,26.6316719600
Mauzamabad,Jaipur,Rajasthan,village,CHHAPYA,"0811000543079752",75.2217377212,26.6309909505
Jaisalmer,Jaisalmer,Rajasthan,village,JENIYO,"0811400574086010",69.5782398237,26.8967626920
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,NARAINA,"0811000542079671",75.1910598429,26.7846211060
Amber,Jaipur,Rajasthan,village,GONDPURA,"0811000547080321",75.7031845806,27.0572545216
Amber,Jaipur,Rajasthan,village,KHORA,"0811000547080333",75.7004341509,27.0273055160
Amber,Jaipur,Rajasthan,village,SUBRAMPURA,"0811000547080332",75.6894467813,27.0290163219
Amber,Jaipur,Rajasthan,village,MUNDATA,"0811000547080291",75.5670346115,27.0198825450
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,RAGHUNANDNPURA,"0811000542079509",75.3853750699,27.0545084441
Amber,Jaipur,Rajasthan,village,JAITPURA,"0811000547080295",75.6292149060,27.0558868197
Jaisalmer,Jaisalmer,Rajasthan,village,RABLAU FAKIRA,"0811400574085998",70.0442866543,26.8456587719
Pokaran,Jaisalmer,Rajasthan,village,GOMAT,"0811400575086288",71.8748963547,26.9651650359
Pokaran,Jaisalmer,Rajasthan,village,NAVTALA,"0811400575086257",71.6559976073,27.0942183059
Pokaran,Jaisalmer,Rajasthan,village,RATHORA,"0811400575086265",71.8992288866,27.1300838622
Chomu,Jaipur,Rajasthan,village,LOHARWARA,"0811000541079427",75.6821526695,27.2069704538
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,MILAKPURA,"0811000542079465",75.3836026725,27.1974361305
Sardarshahar,Churu,Rajasthan,village,MALAKSAR,"0810200483070355",74.2990558700,28.5506616958
Rajgarh,Churu,Rajasthan,village,BHUWARI,"0810200482070177",75.2008320657,28.5962756241
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,MAHESHWAS,"0811000542079696",75.3528367852,26.8450558926
Mauzamabad,Jaipur,Rajasthan,village,KOTJEWAR,"0811000543079799",75.4323172296,26.8354521884
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,MORUDA,"0811000542079642",75.1554461991,26.8339878393
Taranagar,Churu,Rajasthan,village,BANADA,"0810200481069980",75.0835343690,28.7937739200
Taranagar,Churu,Rajasthan,village,SOMSISAR,"0810200481069941",74.7527636645,28.7687353842
Rajgarh,Churu,Rajasthan,village,HANSIAWAS,"0810200482070088",75.4100950595,28.8163275183
Taranagar,Churu,Rajasthan,village,DHANI MANA,"0810200481069943",74.7899324429,28.8150726416
Sardarshahar,Churu,Rajasthan,village,PARLHARAN,"0810200483070418",74.4898269779,28.3709425151
Sardarshahar,Churu,Rajasthan,village,FONGA WAS BHARTHARI,"0810200483070381",74.6146417054,28.5385444230
Sardarshahar,Churu,Rajasthan,village,BALAD,"0810200483070374",74.7256858088,28.5445197659
Rajgarh,Churu,Rajasthan,village,GOVINDSINGH KA BAS,"0810200482070279",75.5854318396,28.4362569647
Rajgarh,Churu,Rajasthan,village,LLAVATI,"0810200482070246",75.3969025434,28.4487702030
Rajgarh,Churu,Rajasthan,village,LALSINGH KA BAS,"0810200482070253",75.5075969177,28.4730431457
Taranagar,Churu,Rajasthan,village,MOTISINGH KI DHANI,"0810200481070060",75.2347831822,28.4697081367
Sardarshahar,Churu,Rajasthan,village,BIKAMSARA,"0810200483070412",74.4206401905,28.4444390332
Taranagar,Churu,Rajasthan,village,DHANA,"0810200481070061",75.2536162550,28.4816989135
Sardarshahar,Churu,Rajasthan,village,MAHRI RAJIYAN CHAK SHUMAJI,"0810200483070314",74.6859180789,28.6729908681
Bali,Pali,Rajasthan,village,KOTRA,"0811800605091303",73.2331656185,25.1111289789
Sumerpur,Pali,Rajasthan,village,DHANAPURA,"0811800604091255",73.0037992120,25.1082984922
Sumerpur,Pali,Rajasthan,village,BALVANA,"0811800604091269",73.1472193791,25.1104587995
Bali,Pali,Rajasthan,village,BHAGLI,"0811800605091302",73.2158045221,25.1175820576
Sumerpur,Pali,Rajasthan,village,GALTHANI,"0811800604091268",73.1258073748,25.1213878775
Phagi,Jaipur,Rajasthan,village,SHRIRAJPURA,"0811000544079988",75.7250489192,26.6512579833
Phagi,Jaipur,Rajasthan,village,SALARSU,"0811000544079882",75.4682127358,26.6938334499
Mauzamabad,Jaipur,Rajasthan,village,BAGET,"0811000543079771",75.2737090567,26.6920636370
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,THAKAR SI KA WAS,"0811000542079582",75.4358472779,27.0281447552
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,VIJAYGOVINDPURA,"0811000542079507",75.4081891780,27.0371163366
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,DUGARI,"0811000542079583",75.4552630550,27.0182617533
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,NARADPURA,"0811000542079673",75.2012854285,26.7521895895
Phagi,Jaipur,Rajasthan,village,BISALU,"0811000544080020",75.7041116120,26.4601827398
Phagi,Jaipur,Rajasthan,village,MOHANPURA RAJAWATAN,"0811000544079946",75.5799051509,26.4629494427
Phagi,Jaipur,Rajasthan,village,SAMELIYA,"0811000544079947",75.6082119171,26.4564061414
Phagi,Jaipur,Rajasthan,village,GOKALPURA,"0811000544079952",75.5794756786,26.5010539959
Phagi,Jaipur,Rajasthan,village,PANWASU,"0811000544079973",75.6244410077,26.5049537725
Phagi,Jaipur,Rajasthan,village,CHANDMA KALAN,"0811000544079979",75.6685738543,26.4911332048
Mauzamabad,Jaipur,Rajasthan,village,JASPURA,"0811000543079724",75.1619847460,26.6729142898
Phagi,Jaipur,Rajasthan,village,KUNJBIHARPURA,"0811000544079867",75.5217830964,26.7237118686
Mauzamabad,Jaipur,Rajasthan,village,GIDANI,"0811000543079772",75.2777716753,26.7192554041
Amber,Jaipur,Rajasthan,village,KHANNIPURA,"0811000547080303",75.6041083102,27.0847197158
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,PACHKODIA,"0811000542079510",75.3907755155,27.0715619012
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,SALIGRAMPURA,"0811000542079511",75.4010661322,27.0835791063
Amber,Jaipur,Rajasthan,village,MOHANWARI,"0811000547080314",75.6751178774,27.0883181600
Pokaran,Jaisalmer,Rajasthan,village,BHUJGARH,"0811400575086471",72.0234592232,26.4070424229
Pokaran,Jaisalmer,Rajasthan,village,MADURASAR,"0811400575086473",71.9536930707,26.4210498975
Fatehgarh,Jaisalmer,Rajasthan,village,NIMBA,"0811400576086599",71.0733357038,26.3559852299
Jaisalmer,Jaisalmer,Rajasthan,village,MYAJLAR,"0811400574086151",70.3237918215,26.2508061246
Pokaran,Jaisalmer,Rajasthan,village,CHANDNI MEGHASAR,"0811400575086459",71.9405736215,26.4364231090
Pokaran,Jaisalmer,Rajasthan,village,PADAMPURA,"0811400575086466",72.0359198162,26.4551141574
Jaisalmer,Jaisalmer,Rajasthan,village,MULSAGAR,"0811400574086082",70.8371558703,26.9105535676
Jaisalmer,Jaisalmer,Rajasthan,village,LOHAR,"0811400574086016",69.5627338019,26.8154318411
Pokaran,Jaisalmer,Rajasthan,village,CHANDNI,"0811400575086283",71.6110922009,26.9541257611
Jaisalmer,Jaisalmer,Rajasthan,village,BHAIRWA,"0811400574086102",71.2672660065,26.9237678605
Sanganer,Jaipur,Rajasthan,village,DEVLIYA,"0811000545080030",75.5896570980,26.8299686521
Mauzamabad,Jaipur,Rajasthan,village,GAGARDU,"0811000543079754",75.1563048018,26.5841236350
Phagi,Jaipur,Rajasthan,village,CHAKWARA,"0811000544079892",75.5090931149,26.6081480905
Mauzamabad,Jaipur,Rajasthan,village,KAIRIYA BUJARG,"0811000543079734",75.1186213257,26.6050049262
Jaisalmer,Jaisalmer,Rajasthan,village,KANGOOR,"0811400574086028",69.7394284172,26.7621330386
Pokaran,Jaisalmer,Rajasthan,village,BETINA,"0811400575086367",71.5132421265,26.6526206443
Fatehgarh,Jaisalmer,Rajasthan,village,BADODA,"0811400576086487",71.1274468790,26.7901893594
Jaisalmer,Jaisalmer,Rajasthan,village,KARADA,"0811400574086147",70.2707310910,26.4397507619
Jaisalmer,Jaisalmer,Rajasthan,village,JAISALMER MUNCIPAL AREA,"0811400574800547",70.9370936546,26.9144731878
Jaisalmer,Jaisalmer,Rajasthan,village,KOLU TALA,"0811400574085831",70.2791590876,27.3614386441
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,MURLIPURA,"0811000542079581",75.4199564664,27.0194971041
Amber,Jaipur,Rajasthan,village,SARDARPURA,"0811000547080328",75.6570989369,27.0314695138
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,AIENAD,"0811000542079576",75.3423440647,27.0216818880
Jaipur,Jaipur,Rajasthan,village,MUNDIYA,"0811000546080234",75.6146237587,26.9030697843
Jaipur,Jaipur,Rajasthan,village,CHAK BAD,"0811000546080183",75.6387917120,26.9820657993
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,KHERI MILAK,"0811000542079504",75.4229578644,27.0800951839
Mauzamabad,Jaipur,Rajasthan,village,MAMANA,"0811000543079709",75.0563278476,26.8056173474
Sanganer,Jaipur,Rajasthan,village,HARDHYANPURA,"0811000545080030",75.5825463507,26.8321950869
Phulera (Hq.Sambhar),Jaipur,Rajasthan,village,DARWARA,"0811000542079655",75.0320096575,26.8636406604
Sanganer,Jaipur,Rajasthan,village,BAGRU KHURD,"0811000545080065",75.6143044237,26.8249441730
Jaipur,Jaipur,Rajasthan,village,BOYTAWALA,"0811000546080194",75.7245895989,26.9950626552
Mauzamabad,Jaipur,Rajasthan,village,NORANPURA,"0811000543079765",75.2556335738,26.5653705341
Mauzamabad,Jaipur,Rajasthan,village,LAPORIYA,"0811000543079755",75.1957105038,26.5622143111
Phagi,Jaipur,Rajasthan,village,CHHAPRI,"0811000544079924",75.3913042197,26.5760913641
Jaipur,Jaipur,Rajasthan,village,LALPURA,"0811000546080177",75.5291477347,26.9811332337
Jaipur,Jaipur,Rajasthan,village,MANSA RAMPURA,"0811000546080196",75.6874312824,26.9918253856
Pokaran,Jaisalmer,Rajasthan,village,NETASAR,"0811400575086477",71.9890265174,26.3572346542
Fatehgarh,Jaisalmer,Rajasthan,village,GAJ SINGH KA GAON,"0811400576086583",70.8304322303,26.2797009493
Jaisalmer,Jaisalmer,Rajasthan,village,DABHALA,"0811400574086117",71.0159631854,26.8491783420
Jaisalmer,Jaisalmer,Rajasthan,village,KARTA,"0811400574086015",69.5415138352,26.7576449579
Phagi,Jaipur,Rajasthan,village,JABAR,"0811000544079874",75.6028381170,26.7275100926
Mauzamabad,Jaipur,Rajasthan,village,SAKHUN,"0811000543079722",75.1020953771,26.7007634471
Padampur,Ganganagar,Rajasthan,village,CHAK 53 L N P,"0809900460065089",73.8141295072,29.6032247812
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 68 R B,"0809900461065167",73.4598607836,29.5877693838
Padampur,Ganganagar,Rajasthan,village,CHAK 56 L N P,"0809900460065057",73.7759166750,29.6002041423
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 83 R B,"0809900461065159",73.3754819703,29.5868502111
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 85 R B,"0809900461065157",73.3538081459,29.5892416335
Ganganagar,Ganganagar,Rajasthan,village,CHAK 3 G,"0809900458064401",73.8551362046,30.0077973672
Karanpur,Ganganagar,Rajasthan,village,CHAK 5 S,"0809900457064095",73.5918180573,30.0133554976
Ganganagar,Ganganagar,Rajasthan,village,CHAK 5 Q,"0809900458064392",73.7596024848,30.0173458089
Karanpur,Ganganagar,Rajasthan,village,CHAK 1 S,"0809900457064097",73.6353656588,30.0197874664
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 21 F F,"0809900461065120",73.4618840773,29.7085245454
Padampur,Ganganagar,Rajasthan,village,CHAK NARSINGHPURA,"0809900460064953",73.8647263235,29.7276901199
Padampur,Ganganagar,Rajasthan,village,CHAK 2 K K,"0809900460064948",73.7866786582,29.7213949440
Padampur,Ganganagar,Rajasthan,village,CHAK 4 K K,"0809900460064947",73.7677108135,29.7213148134
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 23 F F,"0809900461065119",73.4460188452,29.6860242794
Padampur,Ganganagar,Rajasthan,village,CHAK 29 B B,"0809900460064926",73.5490603619,29.6972812669
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 22 F F,"0809900461065122",73.4598714068,29.6953792446
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 2 SPM,"0809900459064835",74.0595659192,29.7386429066
Ganganagar,Ganganagar,Rajasthan,village,CHAK 25 M L,"0809900458064625",73.8227521553,29.7263405934
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 6 SPM,"0809900459064830",74.0166020235,29.7334794356
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 26 MMK,"0809900459064851",74.1910041904,29.7423895845
Padampur,Ganganagar,Rajasthan,village,CHAK  1 B B ( A),"0809900460064909",73.5105752290,29.7020053622
Padampur,Ganganagar,Rajasthan,village,CHAK29 L N P,"0809900460064952",73.8551638732,29.7207055130
Padampur,Ganganagar,Rajasthan,village,CHAK 20 B B (1),"0809900460064936",73.6381638375,29.7149182383
Padampur,Ganganagar,Rajasthan,village,CHAK 2 E E,"0809900460064889",73.6924421565,29.7188389753
Ganganagar,Ganganagar,Rajasthan,village,CHAK 2 G,"0809900458064402",73.8797633432,30.0251338607
Ganganagar,Ganganagar,Rajasthan,village,CHAK 4 P,"0809900458064395",73.7866990079,30.0209688997
Ganganagar,Ganganagar,Rajasthan,village,CHAK 8 H,"0809900458064328",73.7077158954,30.0315151260
Ganganagar,Ganganagar,Rajasthan,village,CHAK 1 G,"0809900458064377",73.8892745204,30.0439437385
Ganganagar,Ganganagar,Rajasthan,village,CHAK 1 H,"0809900458064380",73.8363478268,30.0431511314
Ganganagar,Ganganagar,Rajasthan,village,CHAK 500 LNP,"0809900458064371",73.9006160282,30.0424688141
Ganganagar,Ganganagar,Rajasthan,village,CHAK 3 H,"0809900458064381",73.8208690396,30.0496372636
Ganganagar,Ganganagar,Rajasthan,village,CHAK 2 E,"0809900458064373",73.8859072355,30.0559762801
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 42 MMK,"0809900459064834",74.0746445988,29.7483282470
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 24 MJD,"0809900459064849",74.2001621125,29.7785423425
Ganganagar,Ganganagar,Rajasthan,village,CHAK 27 LNP,"0809900458064618",73.8953657287,29.7688082515
Ganganagar,Ganganagar,Rajasthan,village,CHAK 27 L N P,"0809900458064618",73.9190343335,29.7533384354
Ganganagar,Ganganagar,Rajasthan,village,CHAK  20 LNP,"0809900458064637",73.9465337698,29.7592815529
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 38 MMK,"0809900459064839",74.1064046253,29.7696289334
Padampur,Ganganagar,Rajasthan,village,CHAK 5 K K,"0809900460064885",73.7554254279,29.7338162403
Padampur,Ganganagar,Rajasthan,village,CHAK 20 B B (3),"0809900460064899",73.6250638648,29.7305379587
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 39 MMK,"0809900459064837",74.0855563329,29.7443048575
Padampur,Ganganagar,Rajasthan,village,CHAK 1 D D,"0809900460064902",73.6115832840,29.7272993046
Padampur,Ganganagar,Rajasthan,village,CHAK  2  D D,"0809900460064903",73.5961412177,29.7283851054
Karanpur,Ganganagar,Rajasthan,village,CHAK 62 F,"0809900457064300",73.3591151791,29.7243685317
Padampur,Ganganagar,Rajasthan,village,CHAK 3 K K,"0809900460064883",73.7799047190,29.7389063183
Padampur,Ganganagar,Rajasthan,village,CHAK 6  C C,"0809900460064897",73.6417353891,29.7389463638
Karanpur,Ganganagar,Rajasthan,village,CHAK 63 F,"0809900457064299",73.3374197208,29.7187556156
Padampur,Ganganagar,Rajasthan,village,CHAK 16 B B,"0809900460064891",73.6887768026,29.7407919295
Ganganagar,Ganganagar,Rajasthan,village,CHAK 6 B,"0809900458064350",73.9265457885,30.1332717754
Ganganagar,Ganganagar,Rajasthan,village,CHAK 8 B,"0809900458064349",73.9108774638,30.1341336834
Ganganagar,Ganganagar,Rajasthan,village,CHAK 7 B SAJAWALPUR,"0809900458064340",73.9001657243,30.1371952968
Ganganagar,Ganganagar,Rajasthan,village,CHAK 2 B KOTHA,"0809900458064348",73.9420167448,30.1477257067
Ganganagar,Ganganagar,Rajasthan,village,CHAK 1 B,"0809900458064347",73.9556286418,30.1549213944
Ganganagar,Ganganagar,Rajasthan,village,CHAK 6 H,"0809900458064387",73.7303032385,30.0315825298
Ganganagar,Ganganagar,Rajasthan,village,CHAK 8 C,"0809900458064335",73.8274743643,30.0736515399
Ganganagar,Ganganagar,Rajasthan,village,CHAK 7 C,"0809900458064336",73.8332640455,30.0845914627
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 14 SPM,"0809900459064827",73.9769820044,29.7271943299
Padampur,Ganganagar,Rajasthan,village,CHAK 7 D D,"0809900460064906",73.5402802405,29.7124449893
Karanpur,Ganganagar,Rajasthan,village,CHAK 19 F F,"0809900457064309",73.4382672997,29.7219577407
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 1 SPM,"0809900459064832",74.0554717151,29.7493013397
Padampur,Ganganagar,Rajasthan,village,CHAK 1 E E,"0809900460064888",73.7126615292,29.7259621121
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 1 F D,"0809900461065102",73.3838139977,29.7174334551
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 23 P S (B),"0809900461800450",73.4494144246,29.5387028510
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 27 MOD(B),"0810000469067994",73.9405175739,29.5773323501
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 55 R B,"0809900461065175",73.5870072374,29.5991330947
Padampur,Ganganagar,Rajasthan,village,CHAK 46 R B,"0809900460064990",73.5126327720,29.6221954080
Padampur,Ganganagar,Rajasthan,village,JIWANWALA,"0809900460065027",73.7342834393,29.6271770201
Padampur,Ganganagar,Rajasthan,village,CHAK 10 R B,"0809900460064988",73.5137691636,29.6346060516
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 8 T K W(A),"0809900459064812",73.9662329860,29.7089403197
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 10 SPM,"0809900459064807",73.9956309212,29.7541951651
Sadulshahar,Ganganagar,Rajasthan,village,CHAK15 SPM,"0809900459064810",73.9603860072,29.7509486366
Padampur,Ganganagar,Rajasthan,village,CHAK 6 B B,"0809900460064879",73.7640517657,29.7681123217
Karanpur,Ganganagar,Rajasthan,village,CHAK 61 F,"0809900457064298",73.3727529853,29.7433840849
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 27 MJD,"0809900459064847",74.1649663759,29.7657055549
Karanpur,Ganganagar,Rajasthan,village,CHAK 59 F(B),"0809900457064292",73.3784247584,29.7539378173
Karanpur,Ganganagar,Rajasthan,village,CHAK 4 F C,"0809900457064291",73.3511664182,29.7445654369
Padampur,Ganganagar,Rajasthan,village,CHAK 2 C C,"0809900460064894",73.6849939217,29.7641418749
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 31 MJD (A),"0809900459064844",74.1468692893,29.7859483351
Karanpur,Ganganagar,Rajasthan,village,CHAK 12 F F,"0809900457064313",73.4677300605,29.7575643085
Ganganagar,Ganganagar,Rajasthan,village,CHAK 11 HH,"0809900458064623",73.8046716305,29.7725851554
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 31 MJD (B),"0809900459064843",74.1347072276,29.7796847468
Pilibanga,Hanumangarh,Rajasthan,village,CHAK  10 PBN(A),"0810000469068078",74.0794599697,29.5263114851
Tibi,Hanumangarh,Rajasthan,village,CHAK 4 TLW,"0810000467067417",74.5860857224,29.5385945426
Tibi,Hanumangarh,Rajasthan,village,CHAK 12 GGR,"0810000467067404",74.4778873438,29.5372342347
Pilibanga,Hanumangarh,Rajasthan,village,CHAK 16 L G W,"0810000469068088",73.9637172243,29.5175568108
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 17 S T G,"0810000468067741",74.1683273509,29.5247088148
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 22 H M H,"0810000468067759",74.2537852299,29.5253127395
Hanumangarh,Hanumangarh,Rajasthan,village,CHAK 10 SSW(B),"0810000468067796",74.3514304516,29.5315109090
Pilibanga,Hanumangarh,Rajasthan,village,15 LGW(B),"0810000469068087",73.9841773639,29.5211993756
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 34 MMK,"0809900459064841",74.1225125922,29.7333129982
Karanpur,Ganganagar,Rajasthan,village,CHAK 3 F F A,"0809900457064305",73.4135621317,29.7051673958
Karanpur,Ganganagar,Rajasthan,village,CHAK 5 F F A,"0809900457064302",73.3923701392,29.7107993145
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 4 SPM,"0809900459064831",74.0330364976,29.7409143452
Padampur,Ganganagar,Rajasthan,village,CHAK 7  C C,"0809900460064898",73.6478461595,29.7275986387
Suratgarh,Ganganagar,Rajasthan,village,CHAK 7 GMD(B),"0809900465066685",73.7988784936,29.5082093986
Suratgarh,Ganganagar,Rajasthan,village,CHAK 18 L G W(B),"0809900465066726",73.9282907259,29.5159793383
Padampur,Ganganagar,Rajasthan,village,CHAK 6 E E (A),"0809900460064978",73.6574044322,29.6673216719
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 1 F F B,"0809900461065123",73.4245077456,29.6614445531
Ganganagar,Ganganagar,Rajasthan,village,CHAK 9 H,"0809900458064327",73.6920485030,30.0347923807
Karanpur,Ganganagar,Rajasthan,village,CHAK 60 F,"0809900457064301",73.3723723909,29.7243368555
Padampur,Ganganagar,Rajasthan,village,CHAK 11 R B,"0809900460064990",73.4913702881,29.6325850875
Padampur,Ganganagar,Rajasthan,village,CHAK 47 L N P 1,"0809900460065021",73.8243085544,29.6509424370
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 13 R B,"0809900461065142",73.4708812960,29.6348314111
Ganganagar,Ganganagar,Rajasthan,village,CHAK BALIWALA,"0809900458064361",73.9363842451,30.0812189866
Ganganagar,Ganganagar,Rajasthan,village,CHAK 2 P,"0809900458064382",73.8016992580,30.0519719777
Ganganagar,Ganganagar,Rajasthan,village,CHAK 5 H,"0809900458064332",73.7719191588,30.0485579636
Ganganagar,Ganganagar,Rajasthan,village,CHAK 1 F,"0809900458064375",73.8599896274,30.0525378405
Ganganagar,Ganganagar,Rajasthan,village,FATUHI CHAK 4 E,"0809900458064374",73.8525724716,30.0606787475
Ganganagar,Ganganagar,Rajasthan,village,CHAK 4 H,"0809900458064535",73.7881612186,30.0535151517
Raisinghnagar,Ganganagar,Rajasthan,village,3 R P M,"0809900461065300",73.6941621939,29.5069087500
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 37 P S,"0809900461065194",73.2675906131,29.5256434979
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK  9 M K,"0809900461065266",73.5811481112,29.5365564309
Padampur,Ganganagar,Rajasthan,village,CHAK 83 L N P,"0809900460065098",73.8456851086,29.6146185386
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 28 M L (A),"0809900461065249",73.7123321049,29.5351230925
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 6 M K (A),"0809900461065255",73.6303911435,29.5385119699
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 31 P S,"0809900461065197",73.3254376015,29.5217343821
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 28 P S,"0809900461065191",73.3757884469,29.5294373246
Raisinghnagar,Ganganagar,Rajasthan,village,CHAK 23 P S (C),"0809900461065224",73.4247447909,29.5294933065
Sadulshahar,Ganganagar,Rajasthan,village,CHAK 16 SPM,"0809900459064826",73.9616800282,29.7249230428
Ganganagar,Ganganagar,Rajasthan,village,CHAK 16 Z,"0809900458064490",73.7638538584,29.9065201556
Ganganagar,Ganganagar,Rajasthan,village,CHAK 18 Z,"0809900458064491",73.7482685613,29.9048268889
Karanpur,Ganganagar,Rajasthan,village,CHAK 31 H,"0809900457064174",73.4757793762,29.8928512414
Ganganagar,Ganganagar,Rajasthan,village,CHAK 8 LNP,"0809900458064472",73.9594060461,29.9113198223
